¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="2351"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
49,1041»O»È»ñ¤s,50.30,0,9000,,50,1041»O»È»ñ¤s,50.50,0,5000 
51,1041»O»È»ñ¤s,52.00,5000,0,,52,1041»O»È»ñ¤s,53.00,0,7000 
53,1042»O»È»O«n,52.60,0,1000,,54,1042»O»È»O«n,53.10,1000,0 
55,1043»O»È¥ÁÅv,52.60,0,4000,,56,1043»O»È¥ÁÅv,52.80,1000,0 
57,1043»O»È¥ÁÅv,53.00,2000,1000,,58,1045»O»È·s¦Ë,49.70,1000,0 
59,1045»O»È·s¦Ë,50.40,1000,0,,60,1045»O»È·s¦Ë,50.70,0,2000 
61,1045»O»È·s¦Ë,52.40,1000,0,,62,1045»O»È·s¦Ë,52.80,1000,0 
63,104A»O»È»O¤¤,50.50,1000,0,,64,104A»O»È»O¤¤,50.90,0,1000 
65,104A»O»È»O¤¤,51.80,0,1000,,66,104A»O»È»O¤¤,52.00,1000,1000 
67,104A»O»È»O¤¤,52.20,2000,0,,68,104A»O»È»O¤¤,52.50,0,1000 
69,104A»O»È»O¤¤,52.60,0,2000,,70,104A»O»È»O¤¤,52.70,2000,0 
71,104A»O»È»O¤¤,52.90,0,3000,,72,104A»O»È»O¤¤,53.20,0,2000 
73,104A»O»È»O¤¤,53.50,0,1000,,74,104C»O»È°ª¶¯,52.70,0,1000 
75,104D»O»Èª÷¤s,49.90,2000,0,,76,104D»O»Èª÷¤s,51.00,0,2000 
77,104D»O»Èª÷¤s,52.20,1000,0,,78,104D»O»Èª÷¤s,53.00,0,1000 
79,1110¥ø    »È,50.30,3000,0,,80,1110¥ø    »È,51.50,0,1000 
81,1110¥ø    »È,52.60,0,3000,,82,1110¥ø    »È,52.80,2000,0 
83,1110¥ø    »È,53.30,0,2000,,84,1114¥ø»È¹Å¸q,50.40,1000,0 
85,1114¥ø»È¹Å¸q,52.80,0,1000,,86,1115¥ø»È¤Ó¥­,49.95,0,10000 
87,1115¥ø»È¤Ó¥­,50.00,0,4000,,88,1116¥ø»È«ÌªF,53.30,1000,0 
89,1160¤é    ²±,49.30,1000,0,,90,1160¤é    ²±,49.80,1000,0 
91,1160¤é    ²±,51.00,1000,0,,92,1160¤é    ²±,51.10,1000,0 
93,1160¤é    ²±,52.10,5000,0,,94,1160¤é    ²±,52.20,2000,0 
95,1160¤é    ²±,52.30,3000,0,,96,1160¤é    ²±,53.00,2000,10000 
97,1160¤é    ²±,53.20,0,7000,,98,1160¤é    ²±,53.40,0,5000 
99,1161¤é²±©¾§µ,48.50,1000,0,,100,1161¤é²±©¾§µ,48.70,1000,0 
101,1161¤é²±©¾§µ,48.90,1000,0,,102,1161¤é²±©¾§µ,49.50,2000,0 
103,1161¤é²±©¾§µ,49.90,0,1000,,104,1161¤é²±©¾§µ,49.95,0,2000 
105,1161¤é²±©¾§µ,50.00,0,2000,,106,1161¤é²±©¾§µ,50.10,1000,0 
107,1161¤é²±©¾§µ,50.80,2000,0,,108,1161¤é²±©¾§µ,51.00,3000,0 
109,1161¤é²±©¾§µ,51.10,6000,0,,110,1161¤é²±©¾§µ,52.00,1000,0 
111,1161¤é²±©¾§µ,52.10,2000,0,,112,1161¤é²±©¾§µ,52.20,1000,0 
113,1161¤é²±©¾§µ,52.30,0,1000,,114,1161¤é²±©¾§µ,52.40,1000,0 
115,1161¤é²±©¾§µ,52.50,1000,5000,,116,1161¤é²±©¾§µ,52.70,1000,0 
117,1161¤é²±©¾§µ,52.80,1000,2000,,118,1161¤é²±©¾§µ,52.90,5000,0 
119,1161¤é²±©¾§µ,53.00,2000,0,,120,1161¤é²±©¾§µ,53.10,0,5000 
121,1162¤é²±¥x«n,50.00,0,1000,,122,1162¤é²±¥x«n,50.20,0,1000 
123,1162¤é²±¥x«n,50.40,5000,0,,124,1162¤é²±¥x«n,50.50,0,2000 
125,1162¤é²±¥x«n,50.80,0,2000,,126,1162¤é²±¥x«n,51.00,0,5000 
127,1162¤é²±¥x«n,51.60,0,1000,,128,1162¤é²±¥x«n,53.00,0,1000 
129,1162¤é²±¥x«n,53.20,0,2000,,130,1163¤é²±¥x¤¤,50.40,8000,0 
131,1163¤é²±¥x¤¤,50.50,42000,0,,132,1164¤é²±¤º´ò,53.10,2000,0 
133,1164¤é²±¤º´ò,53.30,2000,0,,134,1165¤é²±ªO¾ô,52.30,1000,0 
135,1165¤é²±ªO¾ô,52.40,1000,0,,136,1165¤é²±ªO¾ô,52.50,1000,0 
137,1165¤é²±ªO¾ô,52.70,0,2000,,138,1165¤é²±ªO¾ô,53.00,0,1000 
139,1165¤é²±ªO¾ô,53.70,0,1000,,140,1166¤é²±Âù©M,49.10,0,1000 
141,1166¤é²±Âù©M,52.50,1000,0,,142,1166¤é²±Âù©M,53.00,2000,0 
143,1166¤é²±Âù©M,53.70,1000,0,,144,1167¤é²±¹Å¸q,50.80,1000,0 
145,1167¤é²±¹Å¸q,51.20,0,1000,,146,1167¤é²±¹Å¸q,53.20,0,2000 
147,1169¤é²±¤hªL,49.45,5000,0,,148,1169¤é²±¤hªL,50.00,3000,0 
149,1169¤é²±¤hªL,50.70,0,2000,,150,1169¤é²±¤hªL,51.20,0,5000 
151,1169¤é²±¤hªL,53.20,0,1000,,152,116A¤é²±¤ì¬],49.45,0,3000 
153,116A¤é²±¤ì¬],49.70,0,2000,,154,116A¤é²±¤ì¬],50.20,1000,0 
155,116A¤é²±¤ì¬],52.30,0,1000,,156,116A¤é²±¤ì¬],52.40,0,3000 
157,116A¤é²±¤ì¬],52.60,0,4000,,158,116A¤é²±¤ì¬],52.80,0,5000 
159,116A¤é²±¤ì¬],53.00,0,4000,,160,116A¤é²±¤ì¬],53.10,0,9000 
161,116A¤é²±¤ì¬],53.20,0,3000,,162,116A¤é²±¤ì¬],53.30,0,2000 
163,116c¤é²±Â×­ì,53.30,5000,0,,164,116C¤é²±¤K¼w,50.80,0,1000 
165,116C¤é²±¤K¼w,53.10,0,5000,,166,116d¤é²±¤T®l,53.00,3000,0 
167,116E¤é²±¤T­«,50.90,0,2000,,168,116E¤é²±¤T­«,53.00,0,2000 
169,116f¤é²±´_¿³,51.50,1000,0,,170,116f¤é²±´_¿³,52.60,1000,0 
171,116f¤é²±´_¿³,53.20,0,1000,,172,116F¤é²±­ûªL,49.40,0,10000 
173,116F¤é²±­ûªL,49.85,0,2000,,174,116F¤é²±­ûªL,53.10,0,1000 
175,116F¤é²±­ûªL,53.30,0,2000,,176,116g¤é²±Às¼æ,51.20,0,2000 
177,116g¤é²±Às¼æ,52.50,0,5000,,178,116g¤é²±Às¼æ,52.60,0,5000 
179,116g¤é²±Às¼æ,52.70,0,2000,,180,116g¤é²±Às¼æ,53.00,0,6000 
181,116g¤é²±Às¼æ,53.10,0,2000,,182,116G¤é²±´º¬ü,49.00,2000,0 
183,116G¤é²±´º¬ü,49.25,2000,0,,184,116G¤é²±´º¬ü,49.35,1000,0 
185,116G¤é²±´º¬ü,49.40,3000,0,,186,116G¤é²±´º¬ü,49.50,6000,0 
187,116G¤é²±´º¬ü,50.50,0,1000,,188,116G¤é²±´º¬ü,51.50,1000,0 
189,116G¤é²±´º¬ü,52.60,0,2000,,190,116G¤é²±´º¬ü,52.70,0,1000 
191,116G¤é²±´º¬ü,53.10,0,1000,,192,116G¤é²±´º¬ü,53.30,2000,1000 
193,116H¤é²±·s¦Ë,50.00,0,1000,,194,116H¤é²±·s¦Ë,51.50,0,1000 
195,116i¤é²±¾ðªL,53.30,0,1000,,196,116j¤é²±ÀY¥÷,51.60,1000,0 
197,116j¤é²±ÀY¥÷,52.40,0,1000,,198,116j¤é²±ÀY¥÷,52.80,3000,0 
199,116j¤é²±ÀY¥÷,53.00,1000,0,,200,116j¤é²±ÀY¥÷,53.20,0,1000 
201,116k¤é²±¥_°ª,49.75,1000,0,,202,116k¤é²±¥_°ª,49.80,1000,0 
203,116k¤é²±¥_°ª,52.00,0,1000,,204,116k¤é²±¥_°ª,52.20,0,1000 
205,116K¤é²±ªá½¬,50.20,1000,0,,206,116K¤é²±ªá½¬,52.80,0,1000 
207,116L¤é²±¤j¼[,51.00,0,6000,,208,116L¤é²±¤j¼[,52.10,0,1000 
209,116m¤é²±©M¬ü,50.00,0,2000,,210,116m¤é²±©M¬ü,50.70,0,1000 
211,116m¤é²±©M¬ü,50.80,0,1000,,212,116m¤é²±©M¬ü,51.00,0,1000 
213,116m¤é²±©M¬ü,51.50,0,2000,,214,116m¤é²±©M¬ü,52.60,0,1000 
215,116m¤é²±©M¬ü,52.90,1000,0,,216,116m¤é²±©M¬ü,53.00,0,1000 
217,116m¤é²±©M¬ü,53.30,0,1000,,218,116M¤é²±«ÌªF,49.85,1000,0 
219,116M¤é²±«ÌªF,50.00,1000,0,,220,116M¤é²±«ÌªF,53.10,0,2000 
221,116N¤é²±¥Ã±d,50.00,1000,0,,222,116N¤é²±¥Ã±d,51.20,1000,0 
223,116S¤é²±·s²ø,53.30,0,1000,,224,116U¤é²±®ç¶é,50.50,1000,0 
225,116V¤é²±¤æ¤»,50.10,0,1000,,226,116W¤é²±»ñ¤s,50.40,1000,0 
227,116W¤é²±»ñ¤s,51.10,0,39000,,228,116W¤é²±»ñ¤s,52.80,1000,0 
229,116W¤é²±»ñ¤s,53.10,1000,0,,230,116W¤é²±»ñ¤s,53.30,1000,0 
231,116W¤é²±»ñ¤s,53.40,0,1000,,232,116W¤é²±»ñ¤s,53.70,0,2000 
233,116Z¤é²±¤¤©M,49.80,0,1000,,234,116Z¤é²±¤¤©M,53.20,1000,0 
235,1230¹ü    »È,52.10,2000,0,,236,1230¹ü    »È,52.40,1000,0 
237,1230¹ü    »È,53.30,0,2000,,238,1233¹ü»È¥x¤¤,52.90,0,1000 
239,1262§»»·®ç¶é,49.20,2000,0,,240,126D§»»·¥x«n,52.10,0,1000 
241,126D§»»·¥x«n,52.50,2000,0,,242,126D§»»·¥x«n,52.80,0,1000 
243,126H§»»·¤¤©M,50.00,0,1000,,244,126H§»»·¤¤©M,51.20,0,1000 
245,126H§»»·¤¤©M,52.30,0,1000,,246,126H§»»·¤¤©M,53.10,0,6000 
247,126L§»»·¥x¤¤,53.00,8000,0,,248,126U§»»·À]«e,50.30,0,3000 
249,126U§»»·À]«e,50.50,0,4000,,250,126U§»»·À]«e,52.20,3000,0 
251,126U§»»·À]«e,52.60,2000,0,,252,126U§»»·À]«e,52.70,1000,0 
253,126U§»»·À]«e,52.80,1000,0,,254,126U§»»·À]«e,52.90,4000,0 
255,126U§»»·À]«e,53.00,0,1000,,256,126U§»»·À]«e,53.10,4000,0 
257,126U§»»·À]«e,53.20,13000,0,,258,126U§»»·À]«e,53.30,4000,0 
259,126U§»»·À]«e,53.40,1000,0,,260,126U§»»·À]«e,53.50,1000,0 
261,126U§»»·À]«e,53.60,1000,0,,262,1440¬üªL,48.70,1000,0 
263,1440¬üªL,48.85,0,2000,,264,1440¬üªL,48.90,0,4000 
265,1440¬üªL,49.00,1000,6000,,266,1440¬üªL,49.20,1000,1000 
267,1440¬üªL,49.40,1000,0,,268,1440¬üªL,49.45,0,1000 
269,1440¬üªL,49.50,2000,1000,,270,1440¬üªL,49.70,0,1000 
271,1440¬üªL,49.75,0,6000,,272,1440¬üªL,49.80,1000,4000 
273,1440¬üªL,49.85,1000,0,,274,1440¬üªL,49.90,1000,4000 
275,1440¬üªL,50.00,8000,4000,,276,1440¬üªL,50.20,3000,0 
277,1440¬üªL,50.30,7000,0,,278,1440¬üªL,50.50,8000,0 
279,1440¬üªL,50.60,4000,0,,280,1440¬üªL,50.80,0,2000 
281,1440¬üªL,50.90,0,7000,,282,1440¬üªL,51.00,9000,59000 
283,1440¬üªL,51.10,0,2000,,284,1440¬üªL,51.20,6000,0 
285,1440¬üªL,51.30,7000,0,,286,1440¬üªL,51.40,1000,0 
287,1440¬üªL,52.00,9000,0,,288,1440¬üªL,52.10,1000,0 
289,1440¬üªL,52.30,5000,0,,290,1440¬üªL,52.40,2000,0 
291,1440¬üªL,52.50,12000,0,,292,1440¬üªL,52.60,0,1000 
293,1440¬üªL,52.70,1000,1000,,294,1440¬üªL,52.80,23000,1000 
295,1440¬üªL,53.00,22000,14000,,296,1440¬üªL,53.10,7000,14000 
297,1440¬üªL,53.20,9000,0,,298,1440¬üªL,53.30,3000,7000 
299,1440¬üªL,53.40,0,2000,,300,1440¬üªL,53.50,0,8000 
301,1440¬üªL,53.70,0,3000,,302,1470¥xÆW¼¯®Ú,49.45,0,1000 
303,1470¥xÆW¼¯®Ú,49.70,0,1000,,304,1470¥xÆW¼¯®Ú,49.80,0,1000 
305,1470¥xÆW¼¯®Ú,49.90,0,1000,,306,1470¥xÆW¼¯®Ú,49.95,0,2000 
307,1470¥xÆW¼¯®Ú,50.00,5000,12000,,308,1470¥xÆW¼¯®Ú,50.10,0,4000 
309,1470¥xÆW¼¯®Ú,50.20,0,1000,,310,1470¥xÆW¼¯®Ú,50.40,1000,2000 
311,1470¥xÆW¼¯®Ú,50.90,0,1000,,312,1470¥xÆW¼¯®Ú,51.00,0,1000 
313,1470¥xÆW¼¯®Ú,52.10,0,1000,,314,1470¥xÆW¼¯®Ú,52.20,0,1000 
315,1470¥xÆW¼¯®Ú,52.30,0,2000,,316,1470¥xÆW¼¯®Ú,52.40,0,1000 
317,1470¥xÆW¼¯®Ú,52.50,1000,0,,318,1470¥xÆW¼¯®Ú,52.70,0,1000 
319,1470¥xÆW¼¯®Ú,52.80,0,3000,,320,1470¥xÆW¼¯®Ú,52.90,0,1000 
321,1470¥xÆW¼¯®Ú,53.00,0,1000,,322,1470¥xÆW¼¯®Ú,53.20,0,3000 
323,1470¥xÆW¼¯®Ú,53.30,0,1000,,324,1520·ç¤h«H¶U,48.75,1000,0 
325,1520·ç¤h«H¶U,48.85,1000,0,,326,1520·ç¤h«H¶U,48.90,2000,0 
327,1520·ç¤h«H¶U,49.00,1000,0,,328,1520·ç¤h«H¶U,49.05,2000,0 
329,1520·ç¤h«H¶U,49.10,1000,0,,330,1520·ç¤h«H¶U,49.15,2000,0 
331,1520·ç¤h«H¶U,49.20,1000,0,,332,1520·ç¤h«H¶U,49.25,1000,0 
333,1520·ç¤h«H¶U,49.30,2000,0,,334,1520·ç¤h«H¶U,49.35,1000,0 
335,1520·ç¤h«H¶U,49.40,18000,0,,336,1520·ç¤h«H¶U,49.45,5000,0 
337,1520·ç¤h«H¶U,49.50,6000,0,,338,1520·ç¤h«H¶U,49.70,1000,0 
339,1520·ç¤h«H¶U,49.85,1000,0,,340,1520·ç¤h«H¶U,50.40,5000,0 
341,1520·ç¤h«H¶U,50.50,2000,0,,342,1520·ç¤h«H¶U,50.60,1000,0 
343,1520·ç¤h«H¶U,52.40,0,2000,,344,1520·ç¤h«H¶U,52.50,5000,0 
345,1520·ç¤h«H¶U,52.60,1000,5000,,346,1520·ç¤h«H¶U,52.70,0,2000 
347,1520·ç¤h«H¶U,52.80,1000,2000,,348,1520·ç¤h«H¶U,52.90,5000,6000 
349,1520·ç¤h«H¶U,53.00,0,1000,,350,1520·ç¤h«H¶U,53.10,0,3000 
351,1520·ç¤h«H¶U,53.20,1000,18000,,352,1520·ç¤h«H¶U,53.30,0,6000 
353,1520·ç¤h«H¶U,53.40,0,2000,,354,1520·ç¤h«H¶U,53.50,0,3000 
355,1560´ä°Ó³¥§ø,53.00,0,4000,,356,1650·ç»È,49.95,4000,0 
357,1650·ç»È,50.30,12000,0,,358,1650·ç»È,52.40,10000,0 
359,1650·ç»È,52.90,0,2000,,360,1650·ç»È,53.00,0,12000 
361,1650·ç»È,53.30,0,7000,,362,1650·ç»È,53.40,0,7000 
363,1650·ç»È,53.60,0,2000,,364,2180¨È    ªF,50.10,0,3000 
365,2180¨È    ªF,50.40,0,4000,,366,2180¨È    ªF,52.10,2000,0 
367,2180¨È    ªF,52.80,0,2000,,368,2180¨È    ªF,52.90,1000,4000 
369,2180¨È    ªF,53.10,0,4000,,370,2180¨È    ªF,53.20,2000,4000 
371,2180¨È    ªF,53.30,0,3000,,372,2181¨ÈªFªO¾ô,49.80,1000,0 
373,2181¨ÈªFªO¾ô,52.10,1000,0,,374,2181¨ÈªFªO¾ô,52.90,1000,0 
375,2181¨ÈªFªO¾ô,53.10,1000,0,,376,2185¨ÈªF¥x«n,53.30,1000,0 
377,2187¨ÈªF¥x¤¤,48.55,1000,0,,378,2187¨ÈªF¥x¤¤,49.45,0,1000 
379,5050¤j    ®i,52.80,1000,0,,380,5050¤j    ®i,53.10,0,1000 
381,5058¤j®i¥x«n,49.40,0,1000,,382,5058¤j®i¥x«n,50.50,1000,0 
383,5058¤j®i¥x«n,52.80,0,1000,,384,5058¤j®i¥x«n,53.20,0,1000 
385,5260¤j    ¼y,50.30,1000,0,,386,5260¤j    ¼y,51.90,0,1000 
387,5260¤j    ¼y,52.50,1000,0,,388,5260¤j    ¼y,53.00,1000,0 
389,5261¤j¼yÄª¬w,53.00,1000,3000,,390,5261¤j¼yÄª¬w,53.20,0,1000 
391,5263¤j¼y®õ¤s,51.50,1000,0,,392,5263¤j¼y®õ¤s,52.90,1000,2000 
393,5263¤j¼y®õ¤s,53.00,0,1000,,394,5268¤j¼y¥x«n,49.45,0,1000 
395,526A¤j¼y¤¤©M,52.30,3000,0,,396,526K¤j¼y´I¶¶,50.30,5000,0 
397,526K¤j¼y´I¶¶,50.40,0,1000,,398,526K¤j¼y´I¶¶,50.50,0,15000 
399,526K¤j¼y´I¶¶,50.60,0,1000,,400,526K¤j¼y´I¶¶,50.80,0,11000 
401,526K¤j¼y´I¶¶,51.00,0,1000,,402,526K¤j¼y´I¶¶,51.50,0,1000 
403,526K¤j¼y´I¶¶,52.30,0,2000,,404,526K¤j¼y´I¶¶,52.80,0,3000 
405,526K¤j¼y´I¶¶,52.90,0,1000,,406,526K¤j¼y´I¶¶,53.00,0,4000 
407,526K¤j¼y´I¶¶,53.50,0,2000,,408,5320°ª    ¾ô,53.20,0,1000 
409,5321°ª¾ôÀs¼æ,51.50,0,3000,,410,5321°ª¾ôÀs¼æ,52.90,0,1000 
411,5321°ª¾ôÀs¼æ,53.60,0,2000,,412,5322°ª¾ô¤¤Ãc,53.30,1000,0 
413,5380²Ä¤@ª÷ÃÒ,52.10,2000,0,,414,5380²Ä¤@ª÷ÃÒ,52.30,0,2000 
415,5382²Ä¤@¥x¤¤,52.60,0,4000,,416,5383²Ä¤@°ª¶¯,50.80,0,1000 
417,5383²Ä¤@°ª¶¯,53.00,0,7000,,418,5383²Ä¤@°ª¶¯,53.20,0,5000 
419,5384²Ä¤@¥x«n,50.40,1000,0,,420,5384²Ä¤@¥x«n,52.60,0,1000 
421,5384²Ä¤@¥x«n,52.90,0,2000,,422,5385²Ä¤@®ç¶é,50.30,5000,0 
423,5385²Ä¤@®ç¶é,51.90,1000,0,,424,5385²Ä¤@®ç¶é,53.10,0,1000 
425,5385²Ä¤@®ç¶é,53.30,0,2000,,426,5386²Ä¤@¹ü¤Æ,49.75,0,2000 
427,5386²Ä¤@¹ü¤Æ,52.00,1000,0,,428,5386²Ä¤@¹ü¤Æ,52.70,2000,1000 
429,5386²Ä¤@¹ü¤Æ,52.80,0,1000,,430,5386²Ä¤@¹ü¤Æ,52.90,0,2000 
431,5386²Ä¤@¹ü¤Æ,53.20,0,5000,,432,5386²Ä¤@¹ü¤Æ,53.30,0,5000 
433,5386²Ä¤@¹ü¤Æ,53.50,0,1000,,434,5386²Ä¤@¹ü¤Æ,53.70,0,2000 
435,5387²Ä¤@¼ê´ò,53.00,10000,10000,,436,5389²Ä¤@¤¤¤s,49.80,0,1000 
437,5389²Ä¤@¤¤¤s,50.30,0,1000,,438,5389²Ä¤@¤¤¤s,50.70,0,1000 
439,5389²Ä¤@¤¤¤s,51.40,0,1000,,440,5389²Ä¤@¤¤¤s,52.20,1000,0 
441,5389²Ä¤@¤¤¤s,52.50,0,1000,,442,5389²Ä¤@¤¤¤s,52.90,0,1000 
443,5389²Ä¤@¤¤¤s,53.00,0,1000,,444,5389²Ä¤@¤¤¤s,53.30,0,1000 
445,538A²Ä¤@·s¿³,51.30,0,1000,,446,538C²Ä¤@¥ú´_,50.40,2000,0 
447,538C²Ä¤@¥ú´_,52.30,1000,0,,448,538C²Ä¤@¥ú´_,52.80,0,3000 
449,538E²Ä¤@¦Û¥Ñ,49.70,2000,0,,450,538E²Ä¤@¦Û¥Ñ,52.40,0,1000 
451,538E²Ä¤@¦Û¥Ñ,52.50,0,1000,,452,538E²Ä¤@¦Û¥Ñ,53.20,0,1000 
453,538F²Ä¤@½_ÑL,50.00,0,5000,,454,538I²Ä¤@ÀY¥÷,49.90,1000,0 
455,538I²Ä¤@ÀY¥÷,52.50,1000,0,,456,538I²Ä¤@ÀY¥÷,53.30,0,1000 
457,538j²Ä¤@¦w©M,53.10,1000,0,,458,538M²Ä¤@¹Å¸q,52.20,4000,0 
459,538M²Ä¤@¹Å¸q,52.30,6000,0,,460,538M²Ä¤@¹Å¸q,52.40,3000,0 
461,538M²Ä¤@¹Å¸q,52.50,7000,0,,462,538M²Ä¤@¹Å¸q,52.70,4000,0 
463,538M²Ä¤@¹Å¸q,53.30,0,20000,,464,538N²Ä¤@Â×­ì,52.60,2000,0 
465,538N²Ä¤@Â×­ì,53.30,2000,0,,466,538P²Ä¤@¸ô¦Ë,50.10,0,4000 
467,538P²Ä¤@¸ô¦Ë,52.10,0,1000,,468,538P²Ä¤@¸ô¦Ë,52.20,1000,0 
469,538P²Ä¤@¸ô¦Ë,52.90,1000,0,,470,538W²Ä¤@µØ¦¿,51.00,3000,0 
471,538W²Ä¤@µØ¦¿,51.10,2000,0,,472,538W²Ä¤@µØ¦¿,52.10,0,1000 
473,538W²Ä¤@µØ¦¿,52.20,0,2000,,474,538W²Ä¤@µØ¦¿,52.50,0,1000 
475,538W²Ä¤@µØ¦¿,53.00,2000,1000,,476,538W²Ä¤@µØ¦¿,53.30,1000,1000 
477,538Y²Ä¤@¤¤Ãc,50.30,0,1000,,478,538Y²Ä¤@¤¤Ãc,51.90,1000,0 
479,5602¥Ã¿³¤ôÙõ,50.20,1000,0,,480,5602¥Ã¿³¤ôÙõ,50.50,2000,0 
481,5602¥Ã¿³¤ôÙõ,51.30,0,2000,,482,5602¥Ã¿³¤ôÙõ,53.00,0,1000 
483,5603¥Ã¿³¥x¤¤,48.80,0,10000,,484,5603¥Ã¿³¥x¤¤,52.10,7000,0 
485,5603¥Ã¿³¥x¤¤,52.50,3000,0,,486,5604¥Ã¿³¤j¼[,50.50,1000,0 
487,5604¥Ã¿³¤j¼[,52.90,1000,0,,488,5604¥Ã¿³¤j¼[,53.20,0,2000 
489,5660¤é    ¶i,50.30,0,6000,,490,5660¤é    ¶i,50.40,0,4000 
491,5660¤é    ¶i,52.20,0,1000,,492,5660¤é    ¶i,52.30,1000,1000 
493,5660¤é    ¶i,52.40,1000,0,,494,5660¤é    ¶i,52.60,0,1000 
495,5660¤é    ¶i,53.00,1000,1000,,496,5660¤é    ¶i,53.10,0,1000 
497,5660¤é    ¶i,53.30,1000,2000,,498,5660¤é    ¶i,53.40,1000,0 
499,5660¤é    ¶i,53.60,2000,0,,500,5850²Î    ¤@,50.40,1000,0 
501,5850²Î    ¤@,50.90,1000,0,,502,5850²Î    ¤@,51.10,1000,1000 
503,5850²Î    ¤@,52.00,1000,0,,504,5850²Î    ¤@,52.20,3000,0 
505,5850²Î    ¤@,52.30,2000,0,,506,5850²Î    ¤@,52.40,1000,1000 
507,5850²Î    ¤@,52.50,2000,0,,508,5850²Î    ¤@,52.60,4000,0 
509,5850²Î    ¤@,52.70,2000,0,,510,5850²Î    ¤@,52.80,2000,0 
511,5850²Î    ¤@,52.90,17000,2000,,512,5850²Î    ¤@,53.00,12000,0 
513,5850²Î    ¤@,53.10,2000,1000,,514,5850²Î    ¤@,53.20,1000,1000 
515,5850²Î    ¤@,53.30,10000,1000,,516,5850²Î    ¤@,53.40,1000,0 
517,5850²Î    ¤@,53.70,12000,0,,518,5852²Î¤@´°«n,50.30,1000,0 
519,5852²Î¤@´°«n,52.30,1000,0,,520,5853²Î¤@¤¤Ãc,50.50,0,2000 
521,5855²Î¤@¥x«n,51.10,0,1000,,522,5855²Î¤@¥x«n,52.00,2000,0 
523,5855²Î¤@¥x«n,53.10,0,2000,,524,5856²Î¤@¥x¤¤,49.45,1000,0 
525,5856²Î¤@¥x¤¤,50.30,1000,1000,,526,5856²Î¤@¥x¤¤,53.10,0,1000 
527,5856²Î¤@¥x¤¤,53.40,0,1000,,528,5857²Î¤@·s¦Ë,49.40,0,2000 
