¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="2351"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
47,102F¦X®w¦è¥x,57.60,0,1000,,48,102F¦X®w¦è¥x,58.90,2000,0 
49,1030¤g¡@¡@»È,57.90,1000,0,,50,1030¤g¡@¡@»È,58.00,0,10000 
51,1031¤g»È¥x¤¤,56.50,0,1000,,52,1031¤g»È¥x¤¤,56.60,0,1000 
53,1031¤g»È¥x¤¤,57.40,0,1000,,54,1031¤g»È¥x¤¤,57.90,0,1000 
55,1031¤g»È¥x¤¤,59.30,0,1000,,56,1031¤g»È¥x¤¤,59.50,0,1000 
57,1032¤g»È¥x«n,56.20,1000,0,,58,1032¤g»È¥x«n,56.90,0,1000 
59,1032¤g»È¥x«n,57.90,0,1000,,60,1033¤g»È°ª¶¯,57.40,0,2000 
61,1035¤g»È·s¦Ë,57.70,10000,0,,62,103B¤g»È¹ü¤Æ,56.10,0,1000 
63,103B¤g»È¹ü¤Æ,57.50,1000,0,,64,103B¤g»È¹ü¤Æ,58.00,0,1000 
65,103B¤g»È¹ü¤Æ,58.50,1000,0,,66,103F¤g»È«n´ä,56.50,0,1000 
67,1040»O    »È,56.10,0,1000,,68,1040»O    »È,58.10,1000,0 
69,1040»O    »È,59.60,0,1000,,70,1041»O»È»ñ¤s,57.20,0,1000 
71,1042»O»È»O«n,55.10,1000,0,,72,1042»O»È»O«n,55.70,0,1000 
73,1042»O»È»O«n,56.00,0,1000,,74,1042»O»È»O«n,56.50,1000,0 
75,1042»O»È»O«n,56.60,0,1000,,76,1042»O»È»O«n,57.00,0,1000 
77,1042»O»È»O«n,57.80,1000,0,,78,1042»O»È»O«n,59.00,0,1000 
79,1043»O»È¥ÁÅv,57.80,1000,0,,80,1045»O»È·s¦Ë,54.70,1000,0 
81,1045»O»È·s¦Ë,56.90,0,1000,,82,1045»O»È·s¦Ë,57.30,0,1000 
83,1045»O»È·s¦Ë,58.60,1000,0,,84,104A»O»È»O¤¤,54.80,0,1000 
85,104A»O»È»O¤¤,56.00,0,1000,,86,104A»O»È»O¤¤,57.30,2000,0 
87,104A»O»È»O¤¤,58.30,0,1000,,88,104A»O»È»O¤¤,58.50,1000,0 
89,104A»O»È»O¤¤,59.60,0,5000,,90,104C»O»È°ª¶¯,54.70,0,1000 
91,104C»O»È°ª¶¯,58.00,0,1000,,92,104D»O»Èª÷¤s,57.80,1000,0 
93,104D»O»Èª÷¤s,58.40,0,1000,,94,104D»O»Èª÷¤s,58.60,0,1000 
95,104D»O»Èª÷¤s,59.60,1000,1000,,96,1110¥ø    »È,55.10,0,1000 
97,1111¥ø»È¥x¤¤,57.00,1000,0,,98,1115¥ø»È¤Ó¥­,56.00,0,1000 
99,1115¥ø»È¤Ó¥­,58.30,0,5000,,100,1119¥ø»È©£¤s,57.60,2000,0 
101,1119¥ø»È©£¤s,57.90,1000,0,,102,1119¥ø»È©£¤s,58.00,1000,0 
103,1119¥ø»È©£¤s,59.60,0,4000,,104,1160¤é    ²±,54.20,1000,0 
105,1160¤é    ²±,55.60,0,6000,,106,1160¤é    ²±,55.70,10000,0 
107,1160¤é    ²±,55.80,0,1000,,108,1160¤é    ²±,56.30,8000,19000 
109,1160¤é    ²±,56.40,2000,5000,,110,1160¤é    ²±,57.00,10000,8000 
111,1160¤é    ²±,57.10,0,3000,,112,1160¤é    ²±,57.30,0,2000 
113,1160¤é    ²±,57.70,0,1000,,114,1160¤é    ²±,57.80,0,1000 
115,1160¤é    ²±,57.90,0,3000,,116,1160¤é    ²±,58.00,0,5000 
117,1160¤é    ²±,58.20,1000,0,,118,1160¤é    ²±,59.60,33000,0 
119,1161¤é²±©¾§µ,54.60,0,1000,,120,1161¤é²±©¾§µ,54.70,0,1000 
121,1161¤é²±©¾§µ,54.80,0,2000,,122,1161¤é²±©¾§µ,55.00,0,3000 
123,1161¤é²±©¾§µ,55.10,0,1000,,124,1161¤é²±©¾§µ,56.10,0,1000 
125,1161¤é²±©¾§µ,59.60,0,2000,,126,1162¤é²±¥x«n,57.20,0,2000 
127,1162¤é²±¥x«n,58.30,1000,0,,128,1163¤é²±¥x¤¤,55.20,1000,0 
129,1163¤é²±¥x¤¤,56.20,0,1000,,130,1163¤é²±¥x¤¤,56.30,1000,0 
131,1163¤é²±¥x¤¤,57.30,1000,0,,132,1164¤é²±¤º´ò,55.30,0,1000 
133,1164¤é²±¤º´ò,55.50,0,1000,,134,1164¤é²±¤º´ò,55.60,0,3000 
135,1164¤é²±¤º´ò,56.20,0,2000,,136,1164¤é²±¤º´ò,56.50,0,1000 
137,1165¤é²±ªO¾ô,57.00,0,1000,,138,1166¤é²±Âù©M,58.20,0,2000 
139,1166¤é²±Âù©M,58.80,0,1000,,140,1166¤é²±Âù©M,59.60,0,1000 
141,1167¤é²±¹Å¸q,58.50,0,3000,,142,1168¤é²±°ª¶¯,58.00,0,1000 
143,1169¤é²±¤hªL,55.70,0,2000,,144,1169¤é²±¤hªL,56.10,0,5000 
145,1169¤é²±¤hªL,57.20,0,1000,,146,1169¤é²±¤hªL,57.30,0,1000 
147,116A¤é²±¤ì¬],55.80,1000,0,,148,116A¤é²±¤ì¬],57.80,0,1000 
149,116A¤é²±¤ì¬],58.00,1000,0,,150,116b¤é²±¶é°Ï,57.40,1000,0 
151,116b¤é²±¶é°Ï,57.60,1000,0,,152,116B¤é²±¤¤Ãc,55.90,0,2000 
153,116B¤é²±¤¤Ãc,57.00,4000,2000,,154,116B¤é²±¤¤Ãc,57.90,0,1000 
155,116B¤é²±¤¤Ãc,58.00,1000,1000,,156,116B¤é²±¤¤Ãc,59.60,2000,0 
157,116c¤é²±Â×­ì,56.20,0,6000,,158,116c¤é²±Â×­ì,57.00,10000,0 
159,116c¤é²±Â×­ì,57.60,0,5000,,160,116c¤é²±Â×­ì,58.00,0,5000 
161,116c¤é²±Â×­ì,58.50,4000,0,,162,116c¤é²±Â×­ì,58.60,6000,0 
163,116c¤é²±Â×­ì,59.60,0,10000,,164,116C¤é²±¤K¼w,57.80,0,2000 
165,116d¤é²±¤T®l,57.00,0,5000,,166,116d¤é²±¤T®l,58.00,5000,0 
167,116e¤é²±¦Ë¥_,55.00,0,1000,,168,116e¤é²±¦Ë¥_,55.50,0,1000 
169,116e¤é²±¦Ë¥_,56.00,0,1000,,170,116e¤é²±¦Ë¥_,56.20,0,8000 
171,116e¤é²±¦Ë¥_,59.60,0,1000,,172,116E¤é²±¤T­«,56.50,1000,0 
173,116E¤é²±¤T­«,57.90,7000,0,,174,116E¤é²±¤T­«,58.40,1000,0 
175,116f¤é²±´_¿³,58.00,1000,0,,176,116F¤é²±­ûªL,54.60,0,2000 
177,116F¤é²±­ûªL,54.90,0,2000,,178,116F¤é²±­ûªL,55.10,0,2000 
179,116F¤é²±­ûªL,55.30,0,2000,,180,116F¤é²±­ûªL,55.70,0,2000 
181,116F¤é²±­ûªL,55.90,0,2000,,182,116F¤é²±­ûªL,56.20,0,1000 
183,116F¤é²±­ûªL,56.60,0,1000,,184,116F¤é²±­ûªL,56.70,0,1000 
185,116F¤é²±­ûªL,57.80,200,1000,,186,116F¤é²±­ûªL,58.00,1000,1000 
187,116F¤é²±­ûªL,58.40,0,1000,,188,116F¤é²±­ûªL,58.80,0,2000 
189,116F¤é²±­ûªL,59.60,0,6000,,190,116g¤é²±Às¼æ,57.50,0,4000 
191,116g¤é²±Às¼æ,57.80,0,1000,,192,116g¤é²±Às¼æ,58.10,0,1000 
193,116g¤é²±Às¼æ,59.50,0,1000,,194,116G¤é²±´º¬ü,55.90,0,5000 
195,116G¤é²±´º¬ü,56.10,0,10000,,196,116G¤é²±´º¬ü,56.20,0,5000 
197,116G¤é²±´º¬ü,56.60,0,6000,,198,116G¤é²±´º¬ü,57.60,0,5000 
199,116G¤é²±´º¬ü,58.20,0,5000,,200,116G¤é²±´º¬ü,58.30,0,5000 
201,116G¤é²±´º¬ü,58.40,0,1000,,202,116G¤é²±´º¬ü,58.50,0,3000 
203,116G¤é²±´º¬ü,59.60,2000,0,,204,116H¤é²±·s¦Ë,58.50,1000,0 
205,116H¤é²±·s¦Ë,59.60,0,1000,,206,116i¤é²±¾ðªL,55.90,5000,0 
207,116i¤é²±¾ðªL,57.30,0,2000,,208,116I¤é²±«n¨Ê,54.80,0,1000 
209,116I¤é²±«n¨Ê,57.30,0,15000,,210,116I¤é²±«n¨Ê,58.10,6000,0 
211,116I¤é²±«n¨Ê,59.00,15000,0,,212,116I¤é²±«n¨Ê,59.60,0,6000 
213,116j¤é²±ÀY¥÷,56.20,0,2000,,214,116j¤é²±ÀY¥÷,56.50,1000,0 
215,116j¤é²±ÀY¥÷,56.60,1000,0,,216,116j¤é²±ÀY¥÷,57.00,0,1000 
217,116j¤é²±ÀY¥÷,57.20,2000,0,,218,116j¤é²±ÀY¥÷,57.30,0,2000 
219,116j¤é²±ÀY¥÷,58.00,1000,2000,,220,116j¤é²±ÀY¥÷,58.10,1000,0 
221,116j¤é²±ÀY¥÷,58.20,2000,0,,222,116j¤é²±ÀY¥÷,58.40,2000,0 
223,116j¤é²±ÀY¥÷,59.60,0,2000,,224,116J¤é²±¤¤¤s,54.80,0,1000 
225,116J¤é²±¤¤¤s,58.00,0,5000,,226,116k¤é²±¥_°ª,56.20,0,1000 
227,116k¤é²±¥_°ª,58.20,0,1000,,228,116k¤é²±¥_°ª,59.00,0,1000 
229,116k¤é²±¥_°ª,59.60,0,1000,,230,116K¤é²±ªá½¬,56.00,0,1000 
231,116K¤é²±ªá½¬,58.00,1000,0,,232,116L¤é²±¤j¼[,55.00,0,3000 
233,116L¤é²±¤j¼[,55.70,1000,0,,234,116L¤é²±¤j¼[,56.20,2000,0 
235,116L¤é²±¤j¼[,57.30,0,1000,,236,116L¤é²±¤j¼[,57.70,1000,0 
237,116m¤é²±©M¬ü,57.10,5000,0,,238,116m¤é²±©M¬ü,58.00,0,4000 
239,116m¤é²±©M¬ü,58.10,0,53000,,240,116m¤é²±©M¬ü,58.20,0,13000 
241,116m¤é²±©M¬ü,58.50,0,2000,,242,116m¤é²±©M¬ü,58.70,0,1000 
243,116m¤é²±©M¬ü,59.50,0,2000,,244,116N¤é²±¥Ã±d,57.60,0,1000 
245,116P¤é²±«H¸q,55.00,1000,0,,246,116Q¤é²±¤GªL,57.40,0,2000 
247,116Q¤é²±¤GªL,57.60,2000,0,,248,116Q¤é²±¤GªL,57.70,1000,0 
249,116Q¤é²±¤GªL,58.30,0,2000,,250,116Q¤é²±¤GªL,59.60,0,1000 
251,116s¤é²±¤g«°,56.10,0,2000,,252,116s¤é²±¤g«°,56.60,1000,0 
253,116S¤é²±·s²ø,57.80,1000,1000,,254,116U¤é²±®ç¶é,57.90,1000,0 
255,116V¤é²±¤æ¤»,54.60,1000,0,,256,116V¤é²±¤æ¤»,54.80,2000,0 
257,116V¤é²±¤æ¤»,55.40,0,2000,,258,116V¤é²±¤æ¤»,56.40,2000,0 
259,116V¤é²±¤æ¤»,56.90,0,1000,,260,116V¤é²±¤æ¤»,57.10,0,1000 
261,116V¤é²±¤æ¤»,57.20,1000,0,,262,116V¤é²±¤æ¤»,57.30,0,1000 
263,116V¤é²±¤æ¤»,57.40,1000,0,,264,116V¤é²±¤æ¤»,57.90,1000,0 
265,116V¤é²±¤æ¤»,58.20,1000,0,,266,116V¤é²±¤æ¤»,58.30,1000,0 
267,116V¤é²±¤æ¤»,58.40,0,1000,,268,116V¤é²±¤æ¤»,58.60,0,1000 
269,116V¤é²±¤æ¤»,58.80,0,1000,,270,116V¤é²±¤æ¤»,58.90,0,1000 
271,116W¤é²±»ñ¤s,56.00,1000,0,,272,116Z¤é²±¤¤©M,55.20,0,1000 
273,116Z¤é²±¤¤©M,57.30,1000,0,,274,116Z¤é²±¤¤©M,57.80,1000,0 
275,116Z¤é²±¤¤©M,58.00,0,1000,,276,1230¹ü    »È,56.10,0,1000 
277,1230¹ü    »È,56.30,0,1000,,278,1230¹ü    »È,57.30,1000,0 
279,1230¹ü    »È,59.60,0,1000,,280,1260§»    »·,55.70,0,1000 
281,1260§»    »·,56.50,0,2000,,282,1260§»    »·,57.80,1000,1000 
283,1260§»    »·,57.90,1000,0,,284,1260§»    »·,58.10,3000,0 
285,1260§»    »·,58.60,0,3000,,286,1260§»    »·,59.00,1000,0 
287,1260§»    »·,59.20,1000,0,,288,1260§»    »·,59.40,0,1000 
289,1260§»    »·,59.60,0,1000,,290,1262§»»·®ç¶é,56.20,0,8000 
291,1262§»»·®ç¶é,57.60,1000,0,,292,126H§»»·¤¤©M,57.00,0,1000 
293,126H§»»·¤¤©M,57.30,5000,0,,294,126H§»»·¤¤©M,58.10,3000,0 
295,126H§»»·¤¤©M,58.80,0,1000,,296,126H§»»·¤¤©M,59.00,0,3000 
297,126L§»»·¥x¤¤,58.50,0,1000,,298,126Q§»»·°ª¶¯,56.00,0,2000 
299,1440¬üªL,54.50,4000,0,,300,1440¬üªL,54.60,2000,0 
301,1440¬üªL,54.70,2000,5000,,302,1440¬üªL,54.80,6000,0 
303,1440¬üªL,54.90,3000,5000,,304,1440¬üªL,55.00,22000,5000 
305,1440¬üªL,55.30,3000,0,,306,1440¬üªL,55.50,17000,3000 
307,1440¬üªL,55.60,0,1000,,308,1440¬üªL,55.70,37000,0 
309,1440¬üªL,55.80,5000,0,,310,1440¬üªL,55.90,0,24000 
311,1440¬üªL,56.00,10000,3000,,312,1440¬üªL,56.10,6000,13000 
313,1440¬üªL,56.20,21000,23000,,314,1440¬üªL,56.30,11000,14000 
315,1440¬üªL,56.40,0,3000,,316,1440¬üªL,56.50,2000,1000 
317,1440¬üªL,56.90,0,2000,,318,1440¬üªL,57.00,14000,18000 
319,1440¬üªL,57.10,0,1000,,320,1440¬üªL,57.30,37000,0 
321,1440¬üªL,57.40,4000,0,,322,1440¬üªL,57.50,6000,0 
323,1440¬üªL,57.60,0,5000,,324,1440¬üªL,57.70,9000,8000 
325,1440¬üªL,57.80,33000,0,,326,1440¬üªL,57.90,2000,3000 
327,1440¬üªL,58.00,20000,3000,,328,1440¬üªL,58.10,0,5000 
329,1440¬üªL,58.20,1000,0,,330,1440¬üªL,58.30,1000,0 
331,1440¬üªL,58.40,0,11000,,332,1440¬üªL,58.50,0,2000 
333,1440¬üªL,58.60,0,4000,,334,1440¬üªL,58.70,0,4000 
335,1440¬üªL,59.00,41000,0,,336,1440¬üªL,59.30,0,8000 
337,1470¥xÆW¼¯®Ú,54.20,1000,0,,338,1470¥xÆW¼¯®Ú,54.60,14000,0 
339,1470¥xÆW¼¯®Ú,54.70,12000,0,,340,1470¥xÆW¼¯®Ú,55.60,30000,0 
341,1470¥xÆW¼¯®Ú,55.70,1000,0,,342,1470¥xÆW¼¯®Ú,55.90,20000,0 
343,1470¥xÆW¼¯®Ú,56.00,174000,0,,344,1470¥xÆW¼¯®Ú,56.10,2000,0 
345,1470¥xÆW¼¯®Ú,56.20,2000,0,,346,1470¥xÆW¼¯®Ú,56.90,1000,0 
347,1470¥xÆW¼¯®Ú,57.00,93000,0,,348,1470¥xÆW¼¯®Ú,57.10,1000,0 
349,1470¥xÆW¼¯®Ú,57.20,1000,0,,350,1470¥xÆW¼¯®Ú,57.30,2000,0 
351,1470¥xÆW¼¯®Ú,57.50,1000,0,,352,1470¥xÆW¼¯®Ú,57.60,3000,0 
353,1470¥xÆW¼¯®Ú,58.20,1000,0,,354,1470¥xÆW¼¯®Ú,59.60,1000,0 
355,1520·ç¤h«H¶U,54.20,2000,0,,356,1520·ç¤h«H¶U,54.40,0,3000 
357,1520·ç¤h«H¶U,54.50,4000,0,,358,1520·ç¤h«H¶U,54.60,14000,3000 
359,1520·ç¤h«H¶U,54.70,17000,4000,,360,1520·ç¤h«H¶U,54.80,13000,1000 
361,1520·ç¤h«H¶U,54.90,15000,0,,362,1520·ç¤h«H¶U,55.00,4000,0 
363,1520·ç¤h«H¶U,55.10,1000,0,,364,1520·ç¤h«H¶U,55.20,2000,0 
365,1520·ç¤h«H¶U,55.30,1000,0,,366,1520·ç¤h«H¶U,55.40,1000,0 
367,1520·ç¤h«H¶U,55.50,5000,0,,368,1520·ç¤h«H¶U,55.60,11000,0 
369,1520·ç¤h«H¶U,55.70,12000,0,,370,1520·ç¤h«H¶U,55.80,13000,0 
371,1520·ç¤h«H¶U,55.90,4000,0,,372,1520·ç¤h«H¶U,56.00,10000,0 
373,1520·ç¤h«H¶U,56.10,8000,0,,374,1520·ç¤h«H¶U,56.20,6000,0 
375,1520·ç¤h«H¶U,56.30,11000,0,,376,1520·ç¤h«H¶U,56.40,2000,0 
377,1520·ç¤h«H¶U,57.00,1000,0,,378,1520·ç¤h«H¶U,57.10,3000,0 
379,1520·ç¤h«H¶U,57.20,9000,0,,380,1520·ç¤h«H¶U,57.30,19000,0 
381,1520·ç¤h«H¶U,57.40,3000,0,,382,1520·ç¤h«H¶U,57.50,7000,1000 
383,1520·ç¤h«H¶U,57.60,17000,0,,384,1520·ç¤h«H¶U,57.70,12000,0 
385,1520·ç¤h«H¶U,57.80,6000,0,,386,1520·ç¤h«H¶U,57.90,17000,0 
387,1520·ç¤h«H¶U,58.00,7000,0,,388,1520·ç¤h«H¶U,58.10,6000,0 
389,1520·ç¤h«H¶U,58.20,6000,0,,390,1520·ç¤h«H¶U,58.30,8000,0 
391,1520·ç¤h«H¶U,58.40,4000,0,,392,1520·ç¤h«H¶U,58.50,8000,0 
393,1520·ç¤h«H¶U,58.60,1000,0,,394,1520·ç¤h«H¶U,58.80,2000,0 
395,1520·ç¤h«H¶U,59.30,7000,0,,396,1520·ç¤h«H¶U,59.60,5000,0 
397,1560´ä°Ó³¥§ø,54.80,5000,0,,398,1560´ä°Ó³¥§ø,54.90,7000,0 
399,1560´ä°Ó³¥§ø,55.00,13000,0,,400,1560´ä°Ó³¥§ø,57.20,1000,0 
401,1560´ä°Ó³¥§ø,57.30,3000,0,,402,1560´ä°Ó³¥§ø,57.40,5000,0 
403,1560´ä°Ó³¥§ø,57.50,1000,0,,404,1560´ä°Ó³¥§ø,58.30,0,1000 
405,1560´ä°Ó³¥§ø,58.40,0,1000,,406,1560´ä°Ó³¥§ø,58.50,0,1000 
407,1560´ä°Ó³¥§ø,58.60,0,3000,,408,1560´ä°Ó³¥§ø,58.70,0,3000 
409,1590ªáºXÀô²y,57.30,1000,0,,410,1650·ç»È,54.20,1000,0 
411,1650·ç»È,54.60,1000,2000,,412,1650·ç»È,54.70,2000,3000 
413,1650·ç»È,54.80,12000,0,,414,1650·ç»È,54.90,0,1000 
415,1650·ç»È,55.50,1000,0,,416,1650·ç»È,55.90,0,4000 
417,1650·ç»È,56.00,0,10000,,418,1650·ç»È,56.10,0,4000 
419,1650·ç»È,56.20,0,1000,,420,1650·ç»È,56.30,4000,4000 
421,1650·ç»È,56.40,4000,0,,422,1650·ç»È,56.50,1000,0 
423,1650·ç»È,57.10,2000,0,,424,1650·ç»È,57.20,1000,0 
425,1650·ç»È,57.30,4000,0,,426,1650·ç»È,57.40,5000,0 
427,1650·ç»È,57.50,2000,0,,428,1650·ç»È,57.70,4000,0 
429,1650·ç»È,57.80,13000,0,,430,1650·ç»È,58.00,4000,0 
431,1650·ç»È,58.10,10000,0,,432,2180¨È    ªF,54.90,1000,0 
433,2180¨È    ªF,56.00,0,1000,,434,2180¨È    ªF,56.30,0,1000 
435,2180¨È    ªF,57.10,0,2000,,436,2180¨È    ªF,57.20,0,6000 
437,2180¨È    ªF,57.60,1000,1000,,438,2180¨È    ªF,57.70,0,2000 
439,2180¨È    ªF,57.80,1000,1000,,440,2180¨È    ªF,58.00,1000,0 
441,2180¨È    ªF,58.10,0,2000,,442,2180¨È    ªF,58.20,0,1000 
443,2180¨È    ªF,58.40,0,1000,,444,2181¨ÈªFªO¾ô,56.00,1000,0 
445,2181¨ÈªFªO¾ô,56.10,0,1000,,446,2181¨ÈªFªO¾ô,56.20,0,1000 
447,2181¨ÈªFªO¾ô,57.30,0,8000,,448,2181¨ÈªFªO¾ô,57.40,0,2000 
449,2181¨ÈªFªO¾ô,58.00,10000,0,,450,2184¨ÈªF·s¦Ë,57.70,1000,0 
451,2184¨ÈªF·s¦Ë,58.10,0,1000,,452,2184¨ÈªF·s¦Ë,58.20,0,2000 
453,2185¨ÈªF¥x«n,57.30,1000,0,,454,2186¨ÈªF°ª¶¯,57.60,0,1000 
455,2186¨ÈªF°ª¶¯,58.10,1000,0,,456,2186¨ÈªF°ª¶¯,58.50,1000,0 
457,2186¨ÈªF°ª¶¯,58.70,1000,0,,458,2186¨ÈªF°ª¶¯,59.60,0,2000 
459,2187¨ÈªF¥x¤¤,57.20,0,1000,,460,2187¨ÈªF¥x¤¤,57.40,0,4000 
461,2187¨ÈªF¥x¤¤,57.50,0,1000,,462,5050¤j    ®i,57.80,0,40 
463,5260¤j    ¼y,54.80,0,1000,,464,5260¤j    ¼y,56.00,1000,0 
465,5260¤j    ¼y,57.30,0,1000,,466,5261¤j¼yÄª¬w,58.70,0,1000 
467,5263¤j¼y®õ¤s,58.00,0,1000,,468,5263¤j¼y®õ¤s,58.40,1000,0 
469,5266¤j¼y¤¤Ãc,57.80,1000,0,,470,5267¤j¼y°ò¶©,57.40,1000,0 
471,5267¤j¼y°ò¶©,57.70,0,1000,,472,5267¤j¼y°ò¶©,58.10,3000,1000 
473,5267¤j¼y°ò¶©,58.20,0,1000,,474,5267¤j¼y°ò¶©,58.30,4000,4000 
475,5267¤j¼y°ò¶©,58.40,2000,0,,476,5267¤j¼y°ò¶©,58.50,2000,0 
477,5267¤j¼y°ò¶©,58.60,2000,1000,,478,526K¤j¼y´I¶¶,57.40,0,1000 
479,526K¤j¼y´I¶¶,57.50,0,3000,,480,526K¤j¼y´I¶¶,57.70,2000,0 
481,526K¤j¼y´I¶¶,57.90,0,1000,,482,526K¤j¼y´I¶¶,58.00,0,1000 
483,526K¤j¼y´I¶¶,59.60,0,2000,,484,5320°ª    ¾ô,55.80,1000,0 
485,5320°ª    ¾ô,56.00,0,2000,,486,5320°ª    ¾ô,56.10,1000,0 
487,5320°ª    ¾ô,56.90,0,1000,,488,5320°ª    ¾ô,57.10,1000,0 
489,5320°ª    ¾ô,57.30,1000,0,,490,5320°ª    ¾ô,57.80,1000,0 
491,5320°ª    ¾ô,57.90,0,10000,,492,5320°ª    ¾ô,58.00,0,1000 
493,5322°ª¾ô¤¤Ãc,56.00,0,1000,,494,5322°ª¾ô¤¤Ãc,57.30,1000,0 
495,5323°ª¾ô¤ºÃc,57.30,0,1000,,496,5323°ª¾ô¤ºÃc,58.00,1000,0 
497,5380²Ä¤@ª÷ÃÒ,56.20,0,3000,,498,5381²Ä¤@­ûªL,57.30,0,6000 
499,5381²Ä¤@­ûªL,57.60,0,3000,,500,5381²Ä¤@­ûªL,58.00,0,2000 
501,5382²Ä¤@¥x¤¤,54.60,2000,20000,,502,5382²Ä¤@¥x¤¤,54.90,2000,0 
503,5382²Ä¤@¥x¤¤,55.10,0,2000,,504,5382²Ä¤@¥x¤¤,55.80,0,3000 
505,5382²Ä¤@¥x¤¤,56.30,0,4000,,506,5382²Ä¤@¥x¤¤,57.00,0,1000 
507,5382²Ä¤@¥x¤¤,57.50,0,2000,,508,5382²Ä¤@¥x¤¤,57.60,0,10000 
509,5382²Ä¤@¥x¤¤,57.70,0,2000,,510,5384²Ä¤@¥x«n,58.80,0,1000 
511,5385²Ä¤@®ç¶é,58.40,3000,0,,512,5385²Ä¤@®ç¶é,58.70,0,3000 
513,5386²Ä¤@¹ü¤Æ,55.20,0,1000,,514,5386²Ä¤@¹ü¤Æ,56.20,0,1000 
515,5386²Ä¤@¹ü¤Æ,56.30,1000,1000,,516,5386²Ä¤@¹ü¤Æ,56.50,0,2000 
517,5386²Ä¤@¹ü¤Æ,57.40,1000,0,,518,5386²Ä¤@¹ü¤Æ,57.60,4000,0 
519,5386²Ä¤@¹ü¤Æ,57.80,1000,0,,520,5386²Ä¤@¹ü¤Æ,57.90,1000,0 
521,5386²Ä¤@¹ü¤Æ,58.10,4000,0,,522,5386²Ä¤@¹ü¤Æ,58.20,3000,0 
523,5386²Ä¤@¹ü¤Æ,58.50,0,1000,,524,5386²Ä¤@¹ü¤Æ,58.70,0,1000 
525,5386²Ä¤@¹ü¤Æ,58.80,0,3000,,526,5386²Ä¤@¹ü¤Æ,59.50,0,3000 
527,5386²Ä¤@¹ü¤Æ,59.60,0,4000,,528,5387²Ä¤@¼ê´ò,57.00,0,10000 
529,5389²Ä¤@¤¤¤s,55.60,0,1000,,530,5389²Ä¤@¤¤¤s,56.20,0,1000 
531,5389²Ä¤@¤¤¤s,57.20,0,1000,,532,5389²Ä¤@¤¤¤s,57.50,1000,0 
