¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1904"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
177,1380¥xÆW¶×¥ß,33.55,357000,0,,178,1380¥xÆW¶×¥ß,33.60,313000,0 
179,1380¥xÆW¶×¥ß,33.65,256000,0,,180,1380¥xÆW¶×¥ß,33.70,180000,0 
181,1380¥xÆW¶×¥ß,33.75,98000,0,,182,1380¥xÆW¶×¥ß,33.80,72000,0 
183,1380¥xÆW¶×¥ß,33.85,41000,0,,184,1380¥xÆW¶×¥ß,33.90,43000,0 
185,1380¥xÆW¶×¥ß,33.95,30000,0,,186,1380¥xÆW¶×¥ß,34.00,11000,0 
187,1380¥xÆW¶×¥ß,34.05,4000,0,,188,1380¥xÆW¶×¥ß,34.10,7000,0 
189,1440¬üªL,33.35,1000,0,,190,1440¬üªL,33.40,8000,18000 
191,1440¬üªL,33.45,21000,22000,,192,1440¬üªL,33.50,27000,0 
193,1440¬üªL,33.55,49000,6000,,194,1440¬üªL,33.60,62000,19000 
195,1440¬üªL,33.65,67000,0,,196,1440¬üªL,33.70,21000,7000 
197,1440¬üªL,33.75,9000,63000,,198,1440¬üªL,33.80,13000,8000 
199,1440¬üªL,33.85,3000,0,,200,1440¬üªL,33.90,9000,2000 
201,1440¬üªL,33.95,15000,0,,202,1440¬üªL,34.00,31000,24000 
203,1440¬üªL,34.05,4000,0,,204,1440¬üªL,34.10,3000,0 
205,1440¬üªL,34.15,3000,0,,206,1470¥xÆW¼¯®Ú,33.40,0,4000 
207,1470¥xÆW¼¯®Ú,33.45,11000,0,,208,1470¥xÆW¼¯®Ú,33.50,9000,3000 
209,1470¥xÆW¼¯®Ú,33.55,13000,3000,,210,1470¥xÆW¼¯®Ú,33.60,24000,3000 
211,1470¥xÆW¼¯®Ú,33.65,33000,2000,,212,1470¥xÆW¼¯®Ú,33.70,22000,7000 
213,1470¥xÆW¼¯®Ú,33.75,12000,3000,,214,1470¥xÆW¼¯®Ú,33.80,1000,0 
215,1470¥xÆW¼¯®Ú,33.95,1000,0,,216,1480¬ü°Ó°ª²±,33.50,0,2000 
217,1480¬ü°Ó°ª²±,33.55,7000,21000,,218,1480¬ü°Ó°ª²±,33.60,0,9000 
219,1520·ç¤h«H¶U,33.40,1000,0,,220,1520·ç¤h«H¶U,33.45,1000,2000 
221,1520·ç¤h«H¶U,33.50,0,4000,,222,1520·ç¤h«H¶U,33.55,5000,49000 
223,1520·ç¤h«H¶U,33.60,15000,4000,,224,1520·ç¤h«H¶U,33.65,25000,10000 
225,1520·ç¤h«H¶U,33.70,33000,4000,,226,1520·ç¤h«H¶U,33.75,19000,6000 
227,1520·ç¤h«H¶U,33.80,5000,3000,,228,1520·ç¤h«H¶U,33.85,3000,1000 
229,1520·ç¤h«H¶U,33.90,1000,1000,,230,1520·ç¤h«H¶U,33.95,3000,3000 
231,1520·ç¤h«H¶U,34.00,2000,0,,232,1520·ç¤h«H¶U,34.10,4000,0 
233,1520·ç¤h«H¶U,34.15,8000,0,,234,1520·ç¤h«H¶U,34.20,5000,0 
235,1560´ä°Ó³¥§ø,33.40,1000,25000,,236,1560´ä°Ó³¥§ø,33.45,14000,21000 
237,1560´ä°Ó³¥§ø,33.50,3000,2000,,238,1560´ä°Ó³¥§ø,33.55,0,15000 
239,1560´ä°Ó³¥§ø,33.60,0,13000,,240,1560´ä°Ó³¥§ø,33.65,0,21000 
241,1560´ä°Ó³¥§ø,33.70,0,59000,,242,1560´ä°Ó³¥§ø,33.75,0,42000 
243,1560´ä°Ó³¥§ø,33.80,4000,7000,,244,1560´ä°Ó³¥§ø,33.85,0,5000 
245,1560´ä°Ó³¥§ø,33.90,0,21000,,246,1560´ä°Ó³¥§ø,33.95,20000,9000 
247,1560´ä°Ó³¥§ø,34.00,0,2000,,248,1560´ä°Ó³¥§ø,34.10,1000,0 
249,1560´ä°Ó³¥§ø,34.15,1000,0,,250,1650·ç»È,33.40,3000,1000 
251,1650·ç»È,33.45,24000,6000,,252,1650·ç»È,33.50,10000,5000 
253,1650·ç»È,33.55,15000,9000,,254,1650·ç»È,33.60,12000,3000 
255,1650·ç»È,33.65,18000,6000,,256,1650·ç»È,33.70,21000,8000 
257,1650·ç»È,33.75,19000,1000,,258,1650·ç»È,33.80,5000,0 
259,1650·ç»È,33.85,3000,0,,260,1650·ç»È,33.90,2000,0 
261,1650·ç»È,33.95,5000,0,,262,1650·ç»È,34.00,4000,0 
263,1650·ç»È,34.10,3000,0,,264,1650·ç»È,34.15,1000,0 
265,2180¨È    ªF,33.40,13000,0,,266,2180¨È    ªF,33.50,10000,0 
267,2180¨È    ªF,33.55,20000,0,,268,2180¨È    ªF,33.60,2000,0 
269,2180¨È    ªF,33.65,12000,0,,270,2180¨È    ªF,33.80,10000,0 
271,2181¨ÈªFªO¾ô,33.65,1000,0,,272,2181¨ÈªFªO¾ô,34.10,0,1000 
273,2185¨ÈªF¥x«n,33.55,0,31,,274,5050¤j    ®i,33.60,1000,0 
275,5110´I    ¶©,33.55,0,1000,,276,5110´I    ¶©,33.60,0,2000 
277,5262¤j¼y·¨±ö,33.45,0,5000,,278,5262¤j¼y·¨±ö,33.50,2000,0 
279,5262¤j¼y·¨±ö,33.80,1000,0,,280,5266¤j¼y¤¤Ãc,33.50,2000,0 
281,5269¤j¼y¥x¤¤,33.55,0,808,,282,5269¤j¼y¥x¤¤,33.60,1000,0 
283,526K¤j¼y´I¶¶,33.50,5000,0,,284,5320°ª    ¾ô,33.40,10000,0 
285,5320°ª    ¾ô,33.65,5000,0,,286,5320°ª    ¾ô,33.95,0,2000 
287,5323°ª¾ô¤ºÃc,33.65,2000,0,,288,5380²Ä¤@ª÷ÃÒ,33.40,0,1000 
289,5380²Ä¤@ª÷ÃÒ,33.45,0,3000,,290,5380²Ä¤@ª÷ÃÒ,33.50,0,1000 
291,5380²Ä¤@ª÷ÃÒ,33.55,0,2000,,292,5380²Ä¤@ª÷ÃÒ,33.60,0,4000 
293,5380²Ä¤@ª÷ÃÒ,33.65,0,1000,,294,5380²Ä¤@ª÷ÃÒ,33.70,0,4000 
295,5380²Ä¤@ª÷ÃÒ,33.75,0,1000,,296,5380²Ä¤@ª÷ÃÒ,33.80,0,1000 
297,5380²Ä¤@ª÷ÃÒ,33.95,0,2000,,298,5381²Ä¤@­ûªL,33.50,1000,0 
299,5381²Ä¤@­ûªL,33.55,1000,0,,300,5381²Ä¤@­ûªL,33.70,2000,0 
301,5383²Ä¤@°ª¶¯,33.45,2000,0,,302,5383²Ä¤@°ª¶¯,33.50,2000,0 
303,5383²Ä¤@°ª¶¯,33.55,0,10000,,304,5383²Ä¤@°ª¶¯,33.65,3000,0 
305,5383²Ä¤@°ª¶¯,33.70,3000,0,,306,5384²Ä¤@¥x«n,33.50,2000,0 
307,5386²Ä¤@¹ü¤Æ,33.35,1000,0,,308,5389²Ä¤@¤¤¤s,33.65,5000,0 
309,5389²Ä¤@¤¤¤s,33.70,5000,0,,310,538A²Ä¤@·s¿³,34.00,0,3000 
311,538B²Ä¤@·s¦Ë,33.45,0,2000,,312,538B²Ä¤@·s¦Ë,33.60,1000,0 
313,538B²Ä¤@·s¦Ë,33.95,1000,0,,314,538D²Ä¤@©¾§µ,33.70,1000,1000 
315,538E²Ä¤@¦Û¥Ñ,33.45,0,1000,,316,538E²Ä¤@¦Û¥Ñ,33.50,0,2000 
317,538E²Ä¤@¦Û¥Ñ,33.55,0,3000,,318,538E²Ä¤@¦Û¥Ñ,33.70,1000,1000 
319,538E²Ä¤@¦Û¥Ñ,33.75,0,1000,,320,538I²Ä¤@ÀY¥÷,33.40,0,1000 
321,538M²Ä¤@¹Å¸q,33.55,0,5000,,322,538M²Ä¤@¹Å¸q,33.60,71000,0 
323,538M²Ä¤@¹Å¸q,33.65,40000,6000,,324,538M²Ä¤@¹Å¸q,33.70,0,38000 
325,538M²Ä¤@¹Å¸q,33.75,0,62000,,326,538N²Ä¤@Â×­ì,33.45,5000,0 
327,538N²Ä¤@Â×­ì,33.55,360,0,,328,538N²Ä¤@Â×­ì,34.20,1,0 
329,538N²Ä¤@Â×­ì,34.30,1,0,,330,538W²Ä¤@µØ¦¿,33.40,0,2000 
331,538W²Ä¤@µØ¦¿,33.60,0,35,,332,538W²Ä¤@µØ¦¿,33.65,1000,0 
333,538W²Ä¤@µØ¦¿,33.80,0,3000,,334,538W²Ä¤@µØ¦¿,33.90,1,0 
335,538Y²Ä¤@¤¤Ãc,33.70,1000,0,,336,5600¥Ã    ¿³,33.65,3000,0 
337,5600¥Ã    ¿³,33.70,12000,0,,338,5600¥Ã    ¿³,34.10,0,20 
339,5603¥Ã¿³¥x¤¤,33.60,20000,0,,340,5850²Î    ¤@,33.35,0,12000 
341,5850²Î    ¤@,33.40,1000,56000,,342,5850²Î    ¤@,33.45,3000,60000 
343,5850²Î    ¤@,33.50,3000,21000,,344,5850²Î    ¤@,33.55,3020,78002 
345,5850²Î    ¤@,33.60,2000,127000,,346,5850²Î    ¤@,33.65,4000,131000 
347,5850²Î    ¤@,33.70,0,54000,,348,5850²Î    ¤@,33.75,0,24000 
349,5850²Î    ¤@,33.80,0,44000,,350,5850²Î    ¤@,33.85,0,39000 
351,5850²Î    ¤@,33.90,5,12000,,352,5850²Î    ¤@,33.95,0,16000 
353,5850²Î    ¤@,34.00,0,3002,,354,5850²Î    ¤@,34.05,0,6000 
355,5850²Î    ¤@,34.10,0,7000,,356,5850²Î    ¤@,34.15,0,1000 
357,5851²Î¤@°ª¶¯,33.50,1000,0,,358,5852²Î¤@´°«n,33.65,2000,0 
359,5853²Î¤@¤¤Ãc,33.40,3000,0,,360,5853²Î¤@¤¤Ãc,33.45,3000,0 
361,5853²Î¤@¤¤Ãc,33.70,0,1000,,362,5856²Î¤@¥x¤¤,33.55,0,811 
363,585A²Î¤@°ò¶©,33.40,0,12000,,364,585A²Î¤@°ò¶©,33.60,1000,0 
365,585b²Î¤@¤º´ò,33.45,0,3000,,366,585b²Î¤@¤º´ò,33.60,2000,0 
367,585b²Î¤@¤º´ò,33.65,0,1000,,368,585b²Î¤@¤º´ò,34.10,0,2000 
369,585B²Î¤@¥Ã©M,33.65,0,1000,,370,585c²Î¤@¤¯·R,33.65,1000,0 
371,585D²Î¤@·s¥x¤¤,33.45,1000,0,,372,585g²Î¤@¥­Âí,33.35,2000,0 
373,585g²Î¤@¥­Âí,33.40,13000,0,,374,585g²Î¤@¥­Âí,33.55,10000,0 
375,585g²Î¤@¥­Âí,33.60,2000,1000,,376,585g²Î¤@¥­Âí,33.65,14000,0 
377,585g²Î¤@¥­Âí,33.70,7000,0,,378,585g²Î¤@¥­Âí,33.75,0,4000 
379,585g²Î¤@¥­Âí,33.95,0,20000,,380,585H²Î¤@®ç¶é,33.50,1000,0 
381,585H²Î¤@®ç¶é,33.75,0,1000,,382,585H²Î¤@®ç¶é,34.10,0,1 
383,585I²Î¤@­ûªL,33.75,0,10000,,384,585I²Î¤@­ûªL,33.90,0,2000 
385,585P²Î¤@ªO¾ô,33.50,5000,0,,386,585R²Î¤@¦Á¤î,33.50,2000,0 
387,585R²Î¤@¦Á¤î,33.90,0,1000,,388,585Z²Î¤@ªQ¦¿,33.50,0,2000 
389,585Z²Î¤@ªQ¦¿,33.55,0,2000,,390,585Z²Î¤@ªQ¦¿,33.60,0,1000 
391,585Z²Î¤@ªQ¦¿,33.65,0,3000,,392,585Z²Î¤@ªQ¦¿,33.70,2000,14000 
393,585Z²Î¤@ªQ¦¿,33.75,0,29000,,394,585Z²Î¤@ªQ¦¿,33.80,0,15000 
395,585Z²Î¤@ªQ¦¿,34.00,0,1000,,396,585Z²Î¤@ªQ¦¿,34.05,0,1000 
397,5870¥ú    ¶©,33.55,43,0,,398,5921¤¸´I°ª¶¯,33.60,0,3000 
399,5921¤¸´I°ª¶¯,33.80,0,20000,,400,5921¤¸´I°ª¶¯,33.85,0,5000 
401,5921¤¸´I°ª¶¯,33.90,0,15000,,402,5922¤¸´I·s©±,33.45,1000,0 
403,5922¤¸´I·s©±,33.55,2000,0,,404,5922¤¸´I·s©±,33.65,0,1000 
405,5923¤¸´I¤T­«,33.50,1000,0,,406,5923¤¸´I¤T­«,34.10,0,1000 
407,5927¤¸´IªL¶é,33.60,1000,0,,408,5929¤¸´I¥x«n,33.65,0,1000 
409,592a¤¸´IªQ¼w,33.40,0,1000,,410,592a¤¸´IªQ¼w,33.50,5000,0 
411,592a¤¸´IªQ¼w,33.70,0,5000,,412,592A¤¸´I½n«°,33.55,0,1 
413,592A¤¸´I½n«°,33.65,1000,0,,414,592b¤¸´IªO¾ô,33.45,1000,1000 
415,592b¤¸´IªO¾ô,33.55,0,701,,416,592b¤¸´IªO¾ô,33.85,0,1000 
417,592C¤¸´I¼é¬w,33.40,2000,1000,,418,592C¤¸´I¼é¬w,33.45,1000,0 
419,592C¤¸´I¼é¬w,33.50,1000,0,,420,592C¤¸´I¼é¬w,33.70,1000,0 
421,592C¤¸´I¼é¬w,33.75,0,2000,,422,592d¤¸´I©µ¥­,33.55,80,0 
423,592D¤¸´I¤j©÷,33.50,1000,0,,424,592D¤¸´I¤j©÷,33.70,1000,0 
425,592D¤¸´I¤j©÷,33.80,1000,0,,426,592g¤¸´I¤¤­ì,33.65,1000,0 
427,592G¤¸´I·s¦Ë,34.30,5,0,,428,592l¤¸´I¤j¸Î,33.45,1000,0 
429,592l¤¸´I¤j¸Î,33.50,0,1000,,430,592l¤¸´I¤j¸Î,33.70,0,40000 
431,592L¤¸´I¤¤Ãc,33.50,2000,0,,432,592L¤¸´I¤¤Ãc,33.80,1000,0 
433,592m¤¸´I¦¨¥\,33.55,1000,0,,434,592o¤¸´I·s¿³,33.55,0,31000 
435,592P¤¸´I¦P¤j,33.55,2000,0,,436,592P¤¸´I¦P¤j,33.75,0,2000 
437,592P¤¸´I¦P¤j,33.95,1000,0,,438,592r¤¸´I«°ªF,33.40,2000,0 
439,592r¤¸´I«°ªF,33.55,0,1000,,440,592r¤¸´I«°ªF,33.60,2000,0 
441,592r¤¸´I«°ªF,33.65,0,2000,,442,592r¤¸´I«°ªF,33.70,1000,0 
443,592r¤¸´I«°ªF,33.75,0,2000,,444,592r¤¸´I«°ªF,33.95,0,4000 
445,592r¤¸´I«°ªF,34.00,0,2000,,446,592S¤¸´I°ò¶©,33.55,5000,0 
447,592u¤¸´I¥@¶T,33.55,1000,0,,448,592u¤¸´I¥@¶T,33.60,2000,0 
449,592v¤¸´I®ç¶é,33.50,1000,0,,450,592v¤¸´I®ç¶é,33.75,0,2000 
451,592X¤¸´I¯ó¤Ù,33.75,1000,0,,452,592Z¤¸´I¦w«n,33.55,0,20000 
453,6012¡¹¨Èºô¸ô,33.55,981,2000,,454,6012¡¹¨Èºô¸ô,33.75,0,5000 
455,601d™W¨ÈøÊÂ×,33.55,1000,0,,456,601d™W¨ÈøÊÂ×,33.60,1000,0 
457,601d™W¨ÈøÊÂ×,33.75,0,28000,,458,601d™W¨ÈøÊÂ×,33.80,0,1000 
459,601d™W¨ÈøÊÂ×,33.90,0,2000,,460,6114¤¤»È­ûªL,33.55,20000,0 
461,611A¤¤»ÈÂ×­ì,33.40,6000,5000,,462,611A¤¤»ÈÂ×­ì,33.55,0,80 
463,6160¤¤°ê«H°U,33.40,1000,0,,464,6160¤¤°ê«H°U,33.45,0,1000 
465,6160¤¤°ê«H°U,33.50,1000,1000,,466,6160¤¤°ê«H°U,33.55,1000,0 
467,6160¤¤°ê«H°U,33.65,0,15000,,468,6160¤¤°ê«H°U,33.70,1000,1000 
469,6160¤¤°ê«H°U,33.75,3000,0,,470,6160¤¤°ê«H°U,33.80,3000,0 
471,6160¤¤°ê«H°U,33.95,3000,1000,,472,6160¤¤°ê«H°U,34.30,1,0 
473,6162¤¤«H°U©¾,33.55,0,7000,,474,6163¤¤«H°U¥Ã,33.60,2000,0 
475,6164¤¤«H°U¤å,33.40,11000,0,,476,6164¤¤«H°U¤å,33.55,5000,0 
477,6164¤¤«H°U¤å,33.60,9000,0,,478,6164¤¤«H°U¤å,33.65,6000,0 
479,6164¤¤«H°U¤å,33.75,5000,0,,480,6164¤¤«H°U¤å,33.80,5000,0 
481,6164¤¤«H°U¤å,33.85,5000,0,,482,6164¤¤«H°U¤å,33.95,8000,0 
483,6164¤¤«H°U¤å,34.15,0,8000,,484,6167¤¤«HªQ¦¿,33.50,1000,0 
485,6167¤¤«HªQ¦¿,33.55,0,3000,,486,616A¤¤«H¤¤Ãc,33.40,10000,0 
487,616K¤¤«H°U°ª,33.40,1000,0,,488,616K¤¤«H°U°ª,33.55,2000,0 
489,6385¥ú©Mªá¾Â,33.55,0,10,,490,6385¥ú©Mªá¾Â,33.65,0,8 
491,638D¥ú©M°ª¶¯,33.40,1000,0,,492,638D¥ú©M°ª¶¯,33.55,400,0 
493,6450¥Ã    ¥þ,33.55,0,876,,494,6460¤j    ©÷,33.65,1000,0 
495,6460¤j    ©÷,33.90,0,917,,496,6460¤j    ©÷,33.95,0,1000 
497,6460¤j    ©÷,34.15,0,1000,,498,6461¤j©÷¾ðªL,33.55,0,1000 
499,6461¤j©÷¾ðªL,33.60,0,12000,,500,6461¤j©÷¾ðªL,33.65,0,30000 
501,6462¤j©÷¦w±d,33.50,3000,0,,502,6463¤j©÷·s¦Ë,33.65,0,1000 
503,6464¤j©÷·s©±,33.35,2000,0,,504,6464¤j©÷·s©±,33.55,1,0 
505,6464¤j©÷·s©±,33.65,2000,0,,506,6464¤j©÷·s©±,33.70,0,2000 
507,6464¤j©÷·s©±,33.75,0,2000,,508,6464¤j©÷·s©±,33.80,3000,4000 
509,6464¤j©÷·s©±,33.95,2000,0,,510,6465¤j©÷®ç¶é,33.65,1,0 
511,6950ºÖ    ³Ó,33.60,1000,0,,512,7000¥üÂ×,33.35,0,12000 
513,7000¥üÂ×,33.40,0,65000,,514,7000¥üÂ×,33.45,0,65000 
515,7000¥üÂ×,33.50,0,24000,,516,7000¥üÂ×,33.55,0,45000 
517,7000¥üÂ×,33.60,0,157000,,518,7000¥üÂ×,33.65,0,133000 
519,7000¥üÂ×,33.70,0,56000,,520,7000¥üÂ×,33.75,0,24000 
521,7000¥üÂ×,33.80,0,26000,,522,7000¥üÂ×,33.85,0,2000 
523,7000¥üÂ×,33.90,0,8000,,524,7000¥üÂ×,33.95,0,16000 
