¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="2421"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
111,102F¦X®w¦è¥x,63.80,0,2000,,112,102F¦X®w¦è¥x,64.10,2000,0 
113,102F¦X®w¦è¥x,64.30,0,1000,,114,102F¦X®w¦è¥x,64.50,0,2000 
115,102F¦X®w¦è¥x,64.80,0,1000,,116,102F¦X®w¦è¥x,65.00,0,1000 
117,102F¦X®w¦è¥x,65.30,5000,0,,118,102F¦X®w¦è¥x,65.50,0,1000 
119,102F¦X®w¦è¥x,65.60,3000,0,,120,102F¦X®w¦è¥x,66.80,3000,0 
121,102F¦X®w¦è¥x,67.10,1000,0,,122,102F¦X®w¦è¥x,67.30,2000,0 
123,102G¦X®w¤T­«,65.30,5000,0,,124,102G¦X®w¤T­«,65.80,0,4000 
125,102G¦X®w¤T­«,66.10,10000,2000,,126,102G¦X®w¤T­«,67.00,1000,0 
127,102G¦X®w¤T­«,67.30,0,11000,,128,102G¦X®w¤T­«,67.40,1000,1000 
129,1030¤g¡@¡@»È,64.00,0,1000,,130,1030¤g¡@¡@»È,64.50,2000,0 
131,1031¤g»È¥x¤¤,64.50,2000,0,,132,1031¤g»È¥x¤¤,64.90,0,1000 
133,1031¤g»È¥x¤¤,65.90,1000,1000,,134,1031¤g»È¥x¤¤,66.10,0,6000 
135,1031¤g»È¥x¤¤,66.20,0,3000,,136,1031¤g»È¥x¤¤,66.70,0,1000 
137,1031¤g»È¥x¤¤,67.30,10000,0,,138,1031¤g»È¥x¤¤,67.50,0,5000 
139,1033¤g»È°ª¶¯,65.50,1000,0,,140,1034¤g»È¹Å¸q,65.00,1000,0 
141,1034¤g»È¹Å¸q,65.50,0,1000,,142,1034¤g»È¹Å¸q,65.80,0,1000 
143,1035¤g»È·s¦Ë,64.10,0,2000,,144,1035¤g»È·s¦Ë,65.60,0,1000 
145,1035¤g»È·s¦Ë,65.70,0,1000,,146,1035¤g»È·s¦Ë,67.20,0,1000 
147,1036¤g»È¥É¨½,64.00,0,6000,,148,1036¤g»È¥É¨½,64.50,0,1000 
149,1036¤g»È¥É¨½,64.60,0,2000,,150,1036¤g»È¥É¨½,65.10,6000,0 
151,1036¤g»È¥É¨½,66.30,10000,0,,152,1036¤g»È¥É¨½,67.20,0,1000 
153,1036¤g»È¥É¨½,67.50,0,6000,,154,1037¤g»Èªá½¬,64.40,1000,0 
155,1037¤g»Èªá½¬,65.40,0,5000,,156,1037¤g»Èªá½¬,66.40,0,2000 
157,1037¤g»Èªá½¬,67.50,0,5000,,158,1037¤g»Èªá½¬,67.80,6000,0 
159,1038¤g»È©M¥­,64.60,1000,0,,160,103B¤g»È¹ü¤Æ,64.80,0,1000 
161,103B¤g»È¹ü¤Æ,65.40,1000,0,,162,103B¤g»È¹ü¤Æ,65.90,0,1000 
163,103B¤g»È¹ü¤Æ,67.20,1000,0,,164,103B¤g»È¹ü¤Æ,67.50,2000,0 
165,103B¤g»È¹ü¤Æ,67.60,2000,0,,166,103B¤g»È¹ü¤Æ,68.20,0,1000 
167,103F¤g»È«n´ä,63.10,0,5000,,168,103F¤g»È«n´ä,64.10,0,1000 
169,103F¤g»È«n´ä,64.20,0,1000,,170,103F¤g»È«n´ä,64.50,1000,0 
171,103F¤g»È«n´ä,65.90,0,1000,,172,1040»O    »È,63.30,10000,0 
173,1040»O    »È,64.10,0,1000,,174,1040»O    »È,64.30,2000,0 
175,1040»O    »È,64.40,0,2000,,176,1040»O    »È,64.50,0,1000 
177,1040»O    »È,64.60,3000,0,,178,1040»O    »È,64.70,0,1000 
179,1040»O    »È,64.80,1000,1000,,180,1040»O    »È,65.30,0,2000 
181,1040»O    »È,65.50,0,2000,,182,1040»O    »È,65.70,0,2000 
183,1040»O    »È,65.80,0,2000,,184,1040»O    »È,65.90,2000,0 
185,1040»O    »È,66.00,0,1000,,186,1040»O    »È,66.10,1000,0 
187,1040»O    »È,66.60,3000,0,,188,1040»O    »È,66.80,1000,0 
189,1040»O    »È,66.90,2000,0,,190,1040»O    »È,67.10,0,1000 
191,1040»O    »È,67.20,0,1000,,192,1040»O    »È,67.30,1000,0 
193,1040»O    »È,67.60,1000,0,,194,1040»O    »È,67.70,1000,0 
195,1040»O    »È,67.90,1000,0,,196,1041»O»È»ñ¤s,63.10,1000,0 
197,1041»O»È»ñ¤s,63.30,1000,0,,198,1041»O»È»ñ¤s,63.40,1000,0 
199,1041»O»È»ñ¤s,64.10,0,3000,,200,1041»O»È»ñ¤s,65.20,0,1000 
201,1041»O»È»ñ¤s,65.50,1000,0,,202,1041»O»È»ñ¤s,65.60,0,1000 
203,1041»O»È»ñ¤s,66.30,1000,0,,204,1041»O»È»ñ¤s,66.70,1000,0 
205,1042»O»È»O«n,63.20,0,5000,,206,1042»O»È»O«n,64.10,0,1000 
207,1042»O»È»O«n,64.40,0,6000,,208,1042»O»È»O«n,64.70,1000,0 
209,1042»O»È»O«n,64.90,5000,0,,210,1042»O»È»O«n,65.00,2000,0 
211,1042»O»È»O«n,65.60,5000,0,,212,1042»O»È»O«n,66.00,6000,0 
213,1042»O»È»O«n,66.10,1000,1000,,214,1042»O»È»O«n,66.20,1000,0 
215,1042»O»È»O«n,66.30,0,2000,,216,1042»O»È»O«n,66.40,1000,0 
217,1042»O»È»O«n,66.50,0,3000,,218,1042»O»È»O«n,66.70,1000,0 
219,1042»O»È»O«n,66.80,0,1000,,220,1042»O»È»O«n,67.00,0,1000 
221,1042»O»È»O«n,67.10,0,2000,,222,1042»O»È»O«n,67.40,2000,0 
223,1042»O»È»O«n,68.00,0,5000,,224,1042»O»È»O«n,68.10,1000,0 
225,1043»O»È¥ÁÅv,64.70,0,1000,,226,1043»O»È¥ÁÅv,65.00,0,1000 
227,1043»O»È¥ÁÅv,65.20,1000,0,,228,1043»O»È¥ÁÅv,65.30,3000,0 
229,1043»O»È¥ÁÅv,65.50,1000,1000,,230,1043»O»È¥ÁÅv,65.80,5000,0 
231,1043»O»È¥ÁÅv,66.00,0,1000,,232,1043»O»È¥ÁÅv,66.50,0,1000 
233,1043»O»È¥ÁÅv,66.90,2000,0,,234,1043»O»È¥ÁÅv,67.20,1000,0 
235,1043»O»È¥ÁÅv,67.40,3000,0,,236,1043»O»È¥ÁÅv,67.70,0,5000 
237,1043»O»È¥ÁÅv,67.90,1000,0,,238,1043»O»È¥ÁÅv,68.00,1000,0 
239,1045»O»È·s¦Ë,63.30,3000,0,,240,1045»O»È·s¦Ë,63.90,1000,2000 
241,1045»O»È·s¦Ë,64.00,0,1000,,242,1045»O»È·s¦Ë,64.20,1000,0 
243,1045»O»È·s¦Ë,64.40,0,1000,,244,1045»O»È·s¦Ë,64.80,1000,0 
245,1045»O»È·s¦Ë,65.00,0,1000,,246,1045»O»È·s¦Ë,65.10,1000,0 
247,1045»O»È·s¦Ë,65.20,1000,0,,248,1045»O»È·s¦Ë,65.60,0,1000 
249,1045»O»È·s¦Ë,65.80,2000,0,,250,1045»O»È·s¦Ë,66.00,0,1000 
251,1045»O»È·s¦Ë,66.20,1000,0,,252,1045»O»È·s¦Ë,66.90,1000,0 
253,1045»O»È·s¦Ë,67.00,0,1000,,254,1045»O»È·s¦Ë,67.10,0,1000 
255,1045»O»È·s¦Ë,67.20,0,1000,,256,1045»O»È·s¦Ë,67.50,1000,0 
257,1045»O»È·s¦Ë,67.70,0,1000,,258,1045»O»È·s¦Ë,68.00,1000,0 
259,1045»O»È·s¦Ë,68.20,0,1000,,260,104A»O»È»O¤¤,63.00,1000,0 
261,104A»O»È»O¤¤,63.30,1000,0,,262,104A»O»È»O¤¤,63.40,6000,0 
263,104A»O»È»O¤¤,63.80,5000,0,,264,104A»O»È»O¤¤,64.30,0,1000 
265,104A»O»È»O¤¤,65.30,1000,0,,266,104A»O»È»O¤¤,65.50,3000,0 
267,104A»O»È»O¤¤,65.70,0,1000,,268,104A»O»È»O¤¤,66.70,2000,1000 
269,104A»O»È»O¤¤,67.20,1000,0,,270,104A»O»È»O¤¤,67.30,0,2000 
271,104A»O»È»O¤¤,67.40,0,1000,,272,104A»O»È»O¤¤,67.60,1000,0 
273,104A»O»È»O¤¤,68.00,0,1000,,274,104C»O»È°ª¶¯,64.20,0,1000 
275,104C»O»È°ª¶¯,64.70,0,2000,,276,104C»O»È°ª¶¯,65.20,1000,5000 
277,104C»O»È°ª¶¯,65.30,1000,0,,278,104C»O»È°ª¶¯,65.60,1000,1000 
279,104C»O»È°ª¶¯,66.00,1000,1000,,280,104C»O»È°ª¶¯,66.20,0,1000 
281,104C»O»È°ª¶¯,66.40,0,1000,,282,104C»O»È°ª¶¯,66.60,0,3000 
283,104C»O»È°ª¶¯,66.70,0,1000,,284,104C»O»È°ª¶¯,67.00,0,1000 
285,104C»O»È°ª¶¯,67.10,1000,0,,286,104C»O»È°ª¶¯,67.20,1000,0 
287,104C»O»È°ª¶¯,67.30,1000,1000,,288,104C»O»È°ª¶¯,67.40,1000,0 
289,104C»O»È°ª¶¯,67.50,1000,1000,,290,104C»O»È°ª¶¯,67.90,0,1000 
291,104D»O»Èª÷¤s,63.20,1000,0,,292,104D»O»Èª÷¤s,63.30,1000,0 
293,104D»O»Èª÷¤s,63.80,0,2000,,294,104D»O»Èª÷¤s,64.20,0,5000 
295,104D»O»Èª÷¤s,64.40,0,2000,,296,104D»O»Èª÷¤s,64.70,2000,0 
297,104D»O»Èª÷¤s,64.80,1000,0,,298,104D»O»Èª÷¤s,64.90,2000,1000 
299,104D»O»Èª÷¤s,65.00,1000,0,,300,104D»O»Èª÷¤s,65.20,0,3000 
301,104D»O»Èª÷¤s,65.30,1000,2000,,302,104D»O»Èª÷¤s,65.40,2000,3000 
303,104D»O»Èª÷¤s,65.50,2000,3000,,304,104D»O»Èª÷¤s,65.60,2000,0 
305,104D»O»Èª÷¤s,65.70,2000,0,,306,104D»O»Èª÷¤s,65.80,2000,2000 
307,104D»O»Èª÷¤s,65.90,4000,1000,,308,104D»O»Èª÷¤s,66.00,2000,0 
309,104D»O»Èª÷¤s,66.10,0,3000,,310,104D»O»Èª÷¤s,66.30,4000,1000 
311,104D»O»Èª÷¤s,66.50,0,2000,,312,104D»O»Èª÷¤s,66.60,0,2000 
313,104D»O»Èª÷¤s,66.70,5000,0,,314,104D»O»Èª÷¤s,66.80,0,2000 
315,104D»O»Èª÷¤s,66.90,2000,3000,,316,104D»O»Èª÷¤s,67.00,0,2000 
317,104D»O»Èª÷¤s,67.10,3000,2000,,318,104D»O»Èª÷¤s,67.20,3000,1000 
319,1110¥ø    »È,63.00,1000,0,,320,1110¥ø    »È,64.00,0,1000 
321,1110¥ø    »È,65.00,0,1000,,322,1110¥ø    »È,65.30,0,1000 
323,1110¥ø    »È,66.10,1000,0,,324,1111¥ø»È¥x¤¤,66.00,0,6000 
325,1111¥ø»È¥x¤¤,67.00,1000,0,,326,1112¥ø»È¥x«n,65.50,1000,1000 
327,1113¥ø»È¤E¦p,66.20,0,1000,,328,1113¥ø»È¤E¦p,67.00,1000,0 
329,1114¥ø»È¹Å¸q,64.40,0,3000,,330,1114¥ø»È¹Å¸q,64.60,0,4000 
331,1115¥ø»È¤Ó¥­,63.10,1000,0,,332,1115¥ø»È¤Ó¥­,64.60,0,1000 
333,1117¥ø»È¦Ë¥_,67.00,1000,0,,334,1118¥ø»ÈÂ×­ì,65.90,0,2000 
335,111A¥ø»È¥Á¶¯,65.30,5000,0,,336,111A¥ø»È¥Á¶¯,65.80,5000,0 
337,111A¥ø»È¥Á¶¯,66.80,0,5000,,338,111A¥ø»È¥Á¶¯,67.80,0,5000 
339,111B¥x¥ø«Ø¦¨,65.00,1000,0,,340,111B¥x¥ø«Ø¦¨,65.10,0,10000 
341,111B¥x¥ø«Ø¦¨,67.00,0,1000,,342,111E¥ø»È®ç¶é,64.60,1000,0 
343,111E¥ø»È®ç¶é,64.90,1000,0,,344,111E¥ø»È®ç¶é,65.30,1000,0 
345,111E¥ø»È®ç¶é,65.50,2000,1000,,346,111E¥ø»È®ç¶é,65.70,1000,0 
347,111E¥ø»È®ç¶é,65.80,0,1000,,348,111E¥ø»È®ç¶é,66.00,1000,0 
349,111E¥ø»È®ç¶é,66.50,1000,0,,350,111E¥ø»È®ç¶é,66.90,0,1000 
351,111E¥ø»È®ç¶é,67.10,0,1000,,352,111E¥ø»È®ç¶é,67.60,0,1000 
353,1160¤é    ²±,63.20,1000,0,,354,1160¤é    ²±,64.00,0,1000 
355,1160¤é    ²±,64.20,1000,0,,356,1160¤é    ²±,64.50,20000,0 
357,1160¤é    ²±,65.00,1000,0,,358,1160¤é    ²±,65.50,0,2000 
359,1160¤é    ²±,66.20,1000,0,,360,1160¤é    ²±,66.80,1000,0 
361,1160¤é    ²±,67.10,1000,0,,362,1160¤é    ²±,67.20,1000,0 
363,1160¤é    ²±,67.30,1000,0,,364,1160¤é    ²±,67.50,1000,1000 
365,1160¤é    ²±,67.60,1000,0,,366,1160¤é    ²±,67.80,2000,0 
367,1160¤é    ²±,68.40,0,1000,,368,1161¤é²±©¾§µ,63.10,1000,0 
369,1161¤é²±©¾§µ,63.80,6000,1000,,370,1161¤é²±©¾§µ,64.40,0,8000 
371,1161¤é²±©¾§µ,65.00,2000,0,,372,1161¤é²±©¾§µ,65.20,0,1000 
373,1161¤é²±©¾§µ,65.30,0,2000,,374,1161¤é²±©¾§µ,65.50,0,1000 
375,1161¤é²±©¾§µ,65.70,1000,0,,376,1161¤é²±©¾§µ,66.20,2000,0 
377,1161¤é²±©¾§µ,66.60,0,1000,,378,1161¤é²±©¾§µ,67.20,1000,0 
379,1161¤é²±©¾§µ,68.00,0,1000,,380,1162¤é²±¥x«n,63.20,5000,0 
381,1162¤é²±¥x«n,63.30,3000,0,,382,1162¤é²±¥x«n,64.40,1000,0 
383,1162¤é²±¥x«n,64.50,5000,0,,384,1162¤é²±¥x«n,64.60,1000,0 
385,1162¤é²±¥x«n,65.00,2000,0,,386,1162¤é²±¥x«n,65.10,1000,0 
387,1162¤é²±¥x«n,65.30,1000,0,,388,1162¤é²±¥x«n,65.50,0,1000 
389,1162¤é²±¥x«n,65.90,0,1000,,390,1162¤é²±¥x«n,66.00,0,1000 
391,1162¤é²±¥x«n,66.20,0,5000,,392,1162¤é²±¥x«n,67.20,0,1000 
393,1162¤é²±¥x«n,67.70,1000,0,,394,1163¤é²±¥x¤¤,63.30,5000,0 
395,1163¤é²±¥x¤¤,64.40,0,4000,,396,1163¤é²±¥x¤¤,65.20,0,1000 
397,1163¤é²±¥x¤¤,65.30,0,1000,,398,1163¤é²±¥x¤¤,65.40,0,1000 
399,1163¤é²±¥x¤¤,65.60,0,1000,,400,1163¤é²±¥x¤¤,65.70,0,1000 
401,1163¤é²±¥x¤¤,65.90,0,1000,,402,1163¤é²±¥x¤¤,66.40,1000,0 
403,1163¤é²±¥x¤¤,67.00,1000,0,,404,1163¤é²±¥x¤¤,67.50,1000,0 
405,1163¤é²±¥x¤¤,67.60,1000,0,,406,1163¤é²±¥x¤¤,68.00,0,5000 
407,1163¤é²±¥x¤¤,68.40,1000,0,,408,1164¤é²±¤º´ò,64.30,0,1000 
409,1164¤é²±¤º´ò,64.40,1000,0,,410,1164¤é²±¤º´ò,65.20,0,1000 
411,1164¤é²±¤º´ò,65.50,0,1000,,412,1164¤é²±¤º´ò,67.00,1000,0 
413,1164¤é²±¤º´ò,67.20,1000,1000,,414,1165¤é²±ªO¾ô,63.10,1000,0 
415,1165¤é²±ªO¾ô,64.30,10000,3000,,416,1165¤é²±ªO¾ô,64.40,2000,5000 
417,1165¤é²±ªO¾ô,64.50,0,5000,,418,1165¤é²±ªO¾ô,64.60,2000,0 
419,1165¤é²±ªO¾ô,64.70,0,2000,,420,1165¤é²±ªO¾ô,65.00,0,1000 
421,1165¤é²±ªO¾ô,65.10,2000,0,,422,1165¤é²±ªO¾ô,65.30,3000,0 
423,1165¤é²±ªO¾ô,65.60,10000,1000,,424,1165¤é²±ªO¾ô,65.70,3000,0 
425,1165¤é²±ªO¾ô,65.90,5000,4000,,426,1165¤é²±ªO¾ô,66.00,0,10000 
427,1165¤é²±ªO¾ô,66.70,0,2000,,428,1165¤é²±ªO¾ô,66.90,0,8000 
429,1165¤é²±ªO¾ô,67.00,1000,3000,,430,1165¤é²±ªO¾ô,67.60,0,1000 
431,1165¤é²±ªO¾ô,68.00,1000,0,,432,1165¤é²±ªO¾ô,68.20,0,1000 
433,1166¤é²±Âù©M,64.00,2000,15000,,434,1166¤é²±Âù©M,64.20,0,1000 
435,1166¤é²±Âù©M,64.30,0,1000,,436,1166¤é²±Âù©M,64.50,1000,0 
437,1166¤é²±Âù©M,65.20,1000,0,,438,1166¤é²±Âù©M,65.70,2000,0 
439,1166¤é²±Âù©M,65.80,5000,0,,440,1166¤é²±Âù©M,65.90,2000,0 
441,1166¤é²±Âù©M,66.20,0,2000,,442,1166¤é²±Âù©M,66.80,0,2000 
443,1166¤é²±Âù©M,67.00,0,2000,,444,1166¤é²±Âù©M,67.10,0,5000 
445,1166¤é²±Âù©M,67.40,0,4000,,446,1166¤é²±Âù©M,67.80,0,1000 
447,1167¤é²±¹Å¸q,64.00,0,1000,,448,1167¤é²±¹Å¸q,64.60,0,6000 
449,1167¤é²±¹Å¸q,64.70,0,5000,,450,1167¤é²±¹Å¸q,64.80,0,6000 
451,1167¤é²±¹Å¸q,64.90,0,3000,,452,1167¤é²±¹Å¸q,65.00,0,1000 
453,1167¤é²±¹Å¸q,65.20,1000,0,,454,1167¤é²±¹Å¸q,65.50,2000,2000 
455,1167¤é²±¹Å¸q,65.60,3000,3000,,456,1167¤é²±¹Å¸q,65.70,2000,2000 
457,1167¤é²±¹Å¸q,65.80,2000,1000,,458,1167¤é²±¹Å¸q,65.90,2000,0 
459,1167¤é²±¹Å¸q,66.00,2000,1000,,460,1167¤é²±¹Å¸q,66.20,1000,0 
461,1167¤é²±¹Å¸q,66.30,1000,0,,462,1167¤é²±¹Å¸q,66.40,1000,0 
463,1167¤é²±¹Å¸q,66.50,2000,2000,,464,1167¤é²±¹Å¸q,66.60,1000,1000 
465,1167¤é²±¹Å¸q,66.70,0,1000,,466,1167¤é²±¹Å¸q,66.80,1000,0 
467,1167¤é²±¹Å¸q,66.90,1000,0,,468,1167¤é²±¹Å¸q,67.00,1000,0 
469,1167¤é²±¹Å¸q,67.10,1000,0,,470,1167¤é²±¹Å¸q,67.20,1000,0 
471,1167¤é²±¹Å¸q,67.30,1000,0,,472,1167¤é²±¹Å¸q,67.40,1000,0 
473,1167¤é²±¹Å¸q,67.70,1000,0,,474,1167¤é²±¹Å¸q,67.80,1000,0 
475,1167¤é²±¹Å¸q,67.90,1000,0,,476,1167¤é²±¹Å¸q,68.00,1000,0 
477,1167¤é²±¹Å¸q,68.10,2000,0,,478,1168¤é²±°ª¶¯,63.00,1000,0 
479,1168¤é²±°ª¶¯,63.20,0,1000,,480,1168¤é²±°ª¶¯,64.00,1000,0 
481,1168¤é²±°ª¶¯,64.30,1000,0,,482,1168¤é²±°ª¶¯,65.50,1000,0 
483,1168¤é²±°ª¶¯,65.90,0,1000,,484,1168¤é²±°ª¶¯,66.30,0,2000 
485,1168¤é²±°ª¶¯,66.50,0,2000,,486,1168¤é²±°ª¶¯,66.70,0,1000 
487,1168¤é²±°ª¶¯,67.00,0,5000,,488,1168¤é²±°ª¶¯,67.30,1000,0 
489,1168¤é²±°ª¶¯,67.60,0,1000,,490,1168¤é²±°ª¶¯,67.90,2000,0 
491,1168¤é²±°ª¶¯,68.00,2000,0,,492,1169¤é²±¤hªL,64.70,1000,0 
493,1169¤é²±¤hªL,64.80,1000,0,,494,1169¤é²±¤hªL,65.60,0,2000 
495,1169¤é²±¤hªL,67.00,0,1000,,496,116A¤é²±¤ì¬],63.00,6000,0 
497,116A¤é²±¤ì¬],63.20,3000,0,,498,116A¤é²±¤ì¬],63.30,3000,0 
499,116A¤é²±¤ì¬],63.80,0,6000,,500,116A¤é²±¤ì¬],64.10,0,1000 
501,116A¤é²±¤ì¬],64.20,0,5000,,502,116A¤é²±¤ì¬],65.50,2000,0 
503,116A¤é²±¤ì¬],67.00,0,2000,,504,116A¤é²±¤ì¬],67.30,1000,0 
505,116A¤é²±¤ì¬],67.40,1000,0,,506,116A¤é²±¤ì¬],67.60,0,1000 
507,116A¤é²±¤ì¬],67.70,1000,0,,508,116A¤é²±¤ì¬],67.80,0,2000 
509,116b¤é²±¶é°Ï,64.70,1000,0,,510,116b¤é²±¶é°Ï,64.80,1000,0 
511,116b¤é²±¶é°Ï,65.00,0,1000,,512,116b¤é²±¶é°Ï,66.50,0,2000 
513,116b¤é²±¶é°Ï,67.00,0,1000,,514,116b¤é²±¶é°Ï,67.20,1000,0 
515,116b¤é²±¶é°Ï,67.50,0,2000,,516,116b¤é²±¶é°Ï,68.10,0,1000 
517,116b¤é²±¶é°Ï,68.40,1000,0,,518,116B¤é²±¤¤Ãc,64.40,3000,0 
519,116B¤é²±¤¤Ãc,64.60,1000,0,,520,116B¤é²±¤¤Ãc,65.00,1000,0 
521,116B¤é²±¤¤Ãc,65.20,1000,0,,522,116B¤é²±¤¤Ãc,65.30,0,1000 
523,116B¤é²±¤¤Ãc,65.50,1000,0,,524,116B¤é²±¤¤Ãc,65.80,1000,0 
525,116B¤é²±¤¤Ãc,65.90,1000,0,,526,116B¤é²±¤¤Ãc,66.00,0,2000 
